full_name,JAVA correlation,JAVA pvalue,framework,CLASSES correlation,CLASSES pvalue,PKG correlation,PKG pvalue,BWR correlation,BWR pvalue,SAR correlation,SAR pvalue,FANIN correlation,FANIN pvalue,FANOUT correlation,FANOUT pvalue,CC correlation,CC pvalue,CCM correlation,CCM pvalue,CCS correlation,CCS pvalue,EC correlation,EC pvalue,KNTS correlation,KNTS pvalue,NPATH correlation,NPATH pvalue,NPLOG correlation,NPLOG pvalue,PL correlation,PL pvalue,LOC correlation,LOC pvalue,DLOC correlation,DLOC pvalue,ELOC correlation,ELOC pvalue,CLOC correlation,CLOC pvalue,BL correlation,BL pvalue,NV correlation,NV pvalue,AM correlation,AM pvalue,NPRM correlation,NPRM pvalue,NPM correlation,NPM pvalue,PM correlation,PM pvalue,LM correlation,LM pvalue,STMT correlation,STMT pvalue,DSTMT correlation,DSTMT pvalue,ESTMT correlation,ESTMT pvalue,CCR correlation,CCR pvalue,WMC correlation,WMC pvalue,NOC correlation,NOC pvalue,DIT correlation,DIT pvalue,LCOM correlation,LCOM pvalue,CBO correlation,CBO pvalue,RFC correlation,RFC pvalue,NIV correlation,NIV pvalue,questions correlation,questions pvalue
Azure-Samples/cognitive-services-qnamaker-java,0.328016671388606,0.1986697053459826,Azure-Samples,0.328016671388606,0.1986697053459826,,,0.4083016667196267,0.10372133050759474,0.4057629788944801,0.1060984025916555,-0.328016671388606,0.1986697053459826,-0.328016671388606,0.1986697053459826,-0.328016671388606,0.1986697053459826,-0.328016671388606,0.1986697053459826,-0.328016671388606,0.1986697053459826,-0.328016671388606,0.1986697053459826,0.164008335694303,0.5293502622996717,-0.328016671388606,0.1986697053459826,-0.328016671388606,0.1986697053459826,0.24345778733668808,0.346388448993716,0.3516612483752161,0.16630174309310103,-0.21867778092573734,0.39909946983103783,0.328016671388606,0.1986697053459826,0.164008335694303,0.5293502622996717,0.4057629788944801,0.1060984025916555,-0.328016671388606,0.1986697053459826,-0.328016671388606,0.1986697053459826,-0.21867778092573734,0.39909946983103783,,,,,-0.21867778092573734,0.39909946983103783,-0.21867778092573734,0.39909946983103783,-0.21867778092573734,0.39909946983103783,-0.10933889046286867,0.6761419249947125,0.08115259577889603,0.7568460137579123,-0.164008335694303,0.5293502622996717,,,-0.164008335694303,0.5293502622996717,-0.328016671388606,0.1986697053459826,0.27334722615717166,0.28842643742646606,-0.328016671388606,0.1986697053459826,-0.328016671388606,0.1986697053459826,1.0,0.0
Azure-Samples/cognitive-services-face-android-detect,,,Azure-Samples,0.5991446895152781,0.0015517702093864533,,,-0.5991446895152781,0.0015517702093864533,-0.5892556509887896,0.0019388062064034427,-0.5991446895152781,0.0015517702093864533,-0.5991446895152781,0.0015517702093864533,-0.5991446895152781,0.0015517702093864533,-0.5991446895152781,0.0015517702093864533,-0.5991446895152781,0.0015517702093864533,-0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,-0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5892556509887896,0.0019388062064034427,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5892556509887896,0.0019388062064034427,0.5813785046912596,0.0023035702172723048,,,0.5991446895152781,0.0015517702093864533,-0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,-0.5892556509887896,0.0019388062064034427,0.5991446895152781,0.0015517702093864533,,,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,0.5991446895152781,0.0015517702093864533,1.0,0.0
Azure-Samples/Hybrid-resources-java-manage-resource-group,0.7481900559272088,8.52220340873801e-07,Azure-Samples,0.7481900559272088,8.52220340873801e-07,0.7481900559272088,8.52220340873801e-07,0.7481900559272088,8.52220340873801e-07,-0.9207296631317461,8.548237583782066e-14,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.6114273795882117,0.00020100634460147793,-0.7481900559272088,8.52220340873801e-07,,,-0.6114273795882117,0.00020100634460147793,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,,,0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,-0.7481900559272088,8.52220340873801e-07,0.7481900559272088,8.52220340873801e-07,0.9999999999999998,7.44413601674818e-232
Azure-Samples/iot-edge-sample-java,,,Azure-Samples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
Azure-Samples/media-services-v3-java,0.7118682949374233,0.000629248172452295,Azure-Samples,0.7118682949374233,0.000629248172452295,,,0.43593705218378254,0.06207068697562256,0.54349974412373,0.016167088131043398,-0.8440483350792387,5.554167595005737e-06,-0.3802855136071295,0.10824936010276409,-0.8440483350792387,5.554167595005737e-06,-0.8440483350792387,5.554167595005737e-06,-0.3802855136071295,0.10824936010276409,-0.7118682949374233,0.000629248172452295,-0.17622987215940145,0.47048102549184057,-0.7118682949374233,0.000629248172452295,-0.8440483350792387,5.554167595005737e-06,-0.0902393947483613,0.713326926045292,0.23188141073605453,0.33945836168902044,-0.6399926936315106,0.0031647210208060146,0.2881310007638731,0.23160019571970977,-0.49151670331022324,0.0325745445961826,-0.23728943164580782,0.32799130699058365,-0.17622987215940145,0.47048102549184057,-0.23728943164580782,0.32799130699058365,0.7118682949374233,0.000629248172452295,-0.6399926936315106,0.0031647210208060146,,,-0.23728943164580782,0.32799130699058365,-0.23728943164580782,0.32799130699058365,-0.47457886329161564,0.040064535325135986,-0.23728943164580782,0.32799130699058365,-0.47457886329161564,0.040064535325135986,-0.027825769288326547,0.9099697438709353,,,,,-0.6399926936315106,0.0031647210208060146,-0.47457886329161564,0.040064535325135986,-0.23728943164580782,0.32799130699058365,0.6399926936315106,0.0031647210208060146,0.9999999999999998,6.078962509307911e-132
Azure-Samples/ms-identity-java-webapp,0.908826828268819,1.358242725456904e-10,Azure-Samples,0.908826828268819,1.358242725456904e-10,0.6577992773316407,0.0002601222480855907,0.3671824045391115,0.06500157609403621,-0.7955264383745817,1.1895086795205691e-06,-0.7127211265309444,4.398408443912275e-05,-0.7585802643927145,7.094520299162731e-06,-0.9245758003038395,1.516082706378829e-11,-0.9245758003038395,1.516082706378829e-11,-0.9245758003038395,1.516082706378829e-11,-0.9086345856800435,1.3915963803764114e-10,-0.9086345856800435,1.3915963803764114e-10,-0.8261245650141498,2.0137925909483334e-07,-0.8951600439846915,6.751945466066637e-10,-0.7471978886927271,1.1559879386472677e-05,-0.7896038582584016,1.621214143125847e-06,-0.7045454159382513,5.874283411549321e-05,-0.816451683869437,3.656439251310199e-07,-0.767075352032101,4.842654050460233e-06,0.2501274628514126,0.21780567967250059,-0.9039893156955193,2.462021426361889e-10,0.3575420406218709,0.0729308900470907,0.36473744722769563,0.06694649478200483,-0.8908182212549446,1.073673109263434e-09,0.9211161391814092,2.55012140456215e-11,0.3574664423462353,0.07299586725481919,-0.7382573454412938,1.6669748389742416e-05,-0.602695618975632,0.0011199521232626104,-0.8383252037764473,8.992023822577345e-08,-0.6792332687319335,0.0001358606043554532,-0.7024541696545877,6.315884687241869e-05,,,0.8988918981269508,4.4580982337712735e-10,-0.8997741591093711,4.031886895772157e-10,-0.9139612960118404,6.960982951603799e-11,0.3575420406218709,0.0729308900470907,-0.21707822831848134,0.2867783286103893,1.0,0.0
Azure-Samples/ms-identity-android-java,0.3966208332576626,0.07506130370396674,Azure-Samples,0.3966208332576626,0.07506130370396674,-0.31603504464506965,0.162820299145911,-0.2347753749097464,0.30564374259421856,-0.48023059196473533,0.02756916156277422,0.2877389948272773,0.20594329564566527,0.2881383551788412,0.20528642930432126,0.09604611839294706,0.6787662447783457,0.09604611839294706,0.6787662447783457,0.09604611839294706,0.6787662447783457,-0.2347753749097464,0.30564374259421856,-0.13220694441922087,0.5678182580221922,-0.4695507498194928,0.03174653931777414,-0.13220694441922087,0.5678182580221922,0.6723228287506294,0.0008416639590379001,0.6723228287506294,0.0008416639590379001,0.2877389948272773,0.20594329564566527,0.4916905717989827,0.023583386005506732,0.6723228287506294,0.0008416639590379001,0.4916905717989827,0.023583386005506732,-0.35340259848051886,0.11605880660997969,0.4850475499916819,0.025833527698866,-0.4695507498194928,0.03174653931777414,0.3088746190984767,0.1730846718544356,-0.4850475499916819,0.025833527698866,0.13220694441922087,0.5678182580221922,0.6723228287506294,0.0008416639590379001,0.6723228287506294,0.0008416639590379001,0.6723228287506294,0.0008416639590379001,-0.6713909879303137,0.0008611033424741498,0.15348835108602085,0.506526553050618,,,0.2347753749097464,0.30564374259421856,0.4695507498194928,0.03174653931777414,-0.09329910479300153,0.6875005451228737,0.4850475499916819,0.025833527698866,0.6741982098795803,0.0008036694112341328,1.0,0.0
Azure-Samples/Azure-Spring-Cloud-Samples,0.8609878726073649,6.690190304452198e-08,Azure-Samples,0.8609878726073649,6.690190304452198e-08,0.8015062439065935,2.509050387807001e-06,-0.5365576597408216,0.006870072749094918,0.33690829797679495,0.10742683925504776,-0.8360317023868616,3.640113729820476e-07,-0.8360317023868616,3.640113729820476e-07,-0.8609878726073649,6.690190304452198e-08,-0.8609878726073649,6.690190304452198e-08,-0.8609878726073649,6.690190304452198e-08,-0.8609878726073649,6.690190304452198e-08,0.8669135300975181,4.264354194226115e-08,-0.5365576597408216,0.006870072749094918,0.11245608041995418,0.600852869142287,0.7611631917253515,1.5663680240456037e-05,0.7611631917253515,1.5663680240456037e-05,0.8609878726073649,6.690190304452198e-08,0.8609878726073649,6.690190304452198e-08,-0.06239042555125833,0.7721109312154232,0.5864700001818282,0.0025950036642868736,0.037434255330754986,0.8621326444412011,0.23708361709478162,0.2646528597539236,0.012478085110251664,0.9538533148593749,0.8669135300975181,4.264354194226115e-08,0.18845946306467784,0.37782408281555113,0.08734659577176164,0.6848579520345686,0.7611631917253515,1.5663680240456037e-05,0.8609878726073649,6.690190304452198e-08,0.8609878726073649,6.690190304452198e-08,-0.6613385108433382,0.0004334093373219734,0.7362070215048482,4.1123310991312955e-05,,,0.17622684421256035,0.41009878334957783,-0.6363823406228349,0.0008285197874811586,0.8609878726073649,6.690190304452198e-08,0.23708361709478162,0.2646528597539236,-0.3618644681972983,0.08228621802947758,0.9999999999999999,1.0880221377787092e-173
Azure-Samples/ms-identity-java-webapi,0.7132114134190605,0.0001945583357853981,Azure-Samples,0.7132114134190605,0.0001945583357853981,,,0.6770032003863301,0.0005391821814447133,-0.6764162880953514,0.0005475393460525343,0.6764162880953514,0.0005475393460525343,0.4509441920635675,0.03517320469625619,0.6764162880953514,0.0005475393460525343,0.6764162880953514,0.0005475393460525343,0.5265580447449234,0.011815731360434976,-0.07522257782070332,0.7393593484232386,-0.6770032003863301,0.0005391821814447133,0.6764162880953514,0.0005475393460525343,-0.456824733682644,0.03257411949627513,-0.4509441920635675,0.03517320469625619,-0.30062946137571167,0.17399974545715832,-0.6764162880953514,0.0005475393460525343,-0.6388376054233874,0.001373272705109736,0.3617303143926422,0.09808793143835783,-0.6764162880953514,0.0005475393460525343,0.4553050725277432,0.0332307616819734,0.6781816228628215,0.0005227321949606327,0.6903146355314227,0.00037686959996058506,-0.6795642575760789,0.000503982106479087,-0.6998542122237651,0.0002882160711728719,-0.2263894521437198,0.3110078597958202,-0.30062946137571167,0.17399974545715832,-0.5261015574074954,0.01190254298042952,-0.3008903112828133,0.17360815638330737,-0.15070702730284918,0.5032043142228414,-0.2266536172885971,0.31042841137183025,,,0.6817541583256873,0.00047546556396621564,-0.6764162880953514,0.0005475393460525343,-0.6764162880953514,0.0005475393460525343,0.6781816228628215,0.0005227321949606327,0.07528796034310398,0.7391404254654432,1.0,0.0
Azure-Samples/ms-identity-java-desktop,0.026995913619637175,0.907528713188048,Azure-Samples,0.026995913619637175,0.907528713188048,,,,,-0.008554415042912275,0.970643426198336,0.5177457866448335,0.016216759650549178,0.2325986185477576,0.31027938317223425,0.5177457866448335,0.016216759650549178,0.5177457866448335,0.016216759650549178,0.5177457866448335,0.016216759650549178,0.8028929547419095,1.182457809792034e-05,0.8110400166875401,8.192638002893367e-06,0.5177457866448335,0.016216759650549178,0.8588564540143776,6.243840572744231e-07,0.8110400166875401,8.192638002893367e-06,0.8110400166875401,8.192638002893367e-06,0.8028929547419095,1.182457809792034e-05,0.8110400166875401,8.192638002893367e-06,0.865625331723266,4.0242228129956754e-07,-0.2725192220813482,0.23202620143050656,0.8297782591624907,3.283811357294645e-06,0.8588564540143776,6.243840572744231e-07,-0.36599264648890234,0.10274707203373684,0.8103500078320384,8.45689968431168e-06,,,0.8588564540143776,6.243840572744231e-07,0.8110400166875401,8.192638002893367e-06,-0.026995913619637175,0.907528713188048,0.8110400166875401,8.192638002893367e-06,0.865625331723266,4.0242228129956754e-07,0.8110400166875401,8.192638002893367e-06,,,,,0.8733454148013133,2.3670207317591701e-07,0.8110400166875401,8.192638002893367e-06,0.8588564540143776,6.243840572744231e-07,-0.36599264648890234,0.10274707203373684,1.0,0.0
Azure-Samples/java-functions-eventhub-cosmosdb,,,Azure-Samples,,,,,,,-0.37210420376762543,0.19015143062304868,-0.37210420376762543,0.19015143062304868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37210420376762543,0.19015143062304868,,,,,1.0,0.0
Azure-Samples/azure-cosmos-java-sql-api-samples,0.7028247849751825,0.001141693243174919,Azure-Samples,0.7024393586862705,0.001152022409849293,0.7051507420834026,0.0010809801203200662,-0.1864087294536383,0.45892545985339156,0.7024393586862705,0.001152022409849293,-0.7024393586862705,0.001152022409849293,-0.6321954228176434,0.004877808784919477,-0.7024393586862705,0.001152022409849293,-0.7024393586862705,0.001152022409849293,-0.7024393586862705,0.001152022409849293,-0.7024393586862705,0.001152022409849293,-0.6321954228176434,0.004877808784919477,-0.7024393586862705,0.001152022409849293,-0.6321954228176434,0.004877808784919477,0.39804896992221994,0.10184586515718205,0.4214636152117623,0.08151428557241006,0.39804896992221994,0.10184586515718205,0.4214636152117623,0.08151428557241006,0.11707322644771176,0.6436242064779876,0.39804896992221994,0.10184586515718205,-0.0936585811581694,0.7116455543601103,0.39804896992221994,0.10184586515718205,-0.4214636152117623,0.08151428557241006,0.4214636152117623,0.08151428557241006,,,0.39804896992221994,0.10184586515718205,0.4214636152117623,0.08151428557241006,0.39804896992221994,0.10184586515718205,0.4214636152117623,0.08151428557241006,-0.6321954228176434,0.004877808784919477,0.6087807775281011,0.007334061668226399,,,,,0.35121967934313525,0.15296730161823918,0.23414645289542352,0.34969902138778497,0.39804896992221994,0.10184586515718205,0.6087807775281011,0.007334061668226399,1.0,0.0
Azure-Samples/ms-identity-b2c-java-servlet-webapp-authentication,0.6789347398332044,0.06409631276617064,Azure-Samples,0.6789347398332044,0.06409631276617064,-0.4879500364742665,0.21994381924181886,0.4230785196508496,0.2963059918763718,0.060439788521549936,0.8869510748469198,0.6648376737370494,0.0720507479708816,0.6648376737370494,0.0720507479708816,0.6789347398332044,0.06409631276617064,0.6789347398332044,0.06409631276617064,0.6648376737370494,0.0720507479708816,0.6648376737370494,0.0720507479708816,-0.4230785196508496,0.2963059918763718,0.6789347398332044,0.06409631276617064,-0.061721339984836754,0.8845660627727672,0.6648376737370494,0.0720507479708816,-0.061721339984836754,0.8845660627727672,-0.061721339984836754,0.8845660627727672,-0.061721339984836754,0.8845660627727672,0.6648376737370494,0.0720507479708816,0.6789347398332044,0.06409631276617064,-0.061721339984836754,0.8845660627727672,0.6789347398332044,0.06409631276617064,-0.061721339984836754,0.8845660627727672,0.6789347398332044,0.06409631276617064,-0.061721339984836754,0.8845660627727672,0.6789347398332044,0.06409631276617064,-0.061721339984836754,0.8845660627727672,-0.061721339984836754,0.8845660627727672,-0.061721339984836754,0.8845660627727672,0.4230785196508496,0.2963059918763718,0.6789347398332044,0.06409631276617064,,,-0.061721339984836754,0.8845660627727672,-0.6789347398332044,0.06409631276617064,-0.061721339984836754,0.8845660627727672,0.6789347398332044,0.06409631276617064,-0.6789347398332044,0.06409631276617064,1.0,0.0
spring-guides/gs-rest-service,0.8464941182807977,1.4030335418101515e-28,spring-guides,0.8464941182807977,1.4030335418101515e-28,0.6259922890885047,3.296868223345582e-12,0.4337242135703994,6.547985351413807e-06,0.8458732448634999,1.6831354492156327e-28,-0.8220592280337374,1.045481519299612e-25,0.047532559915266774,0.6386299874802179,-0.8293123247228963,1.6389356677386393e-26,-0.8293123247228963,1.6389356677386393e-26,-0.8293123247228963,1.6389356677386393e-26,-0.8293123247228963,1.6389356677386393e-26,,,-0.8293123247228963,1.6389356677386393e-26,,,0.26104667106880936,0.008708286321854252,-0.014025296391873129,0.8898480885043349,-0.08093721497740526,0.42341487634051955,-0.07722759626582926,0.44504121500253957,-0.14245289439508357,0.1574086911601847,0.5957457789775547,6.221325961763044e-11,-0.848610941847675,7.497195091313262e-29,-0.054483685381597965,0.5903098587053073,-0.047193613408305135,0.6410274970933856,,,-0.23202481266891709,0.020186006319107663,-0.047193613408305135,0.6410274970933856,-0.5679917839046696,7.130805895841597e-10,-0.5410145346003146,6.20513446370465e-09,-0.8423191735257909,4.699221790580351e-28,-0.14245289439508357,0.1574086911601847,-0.047193613408305135,0.6410274970933856,,,-0.23202481266891709,0.020186006319107663,-0.8272297574530876,2.8148455926771864e-26,-0.43971287723070934,4.711171564213195e-06,-0.054483685381597965,0.5903098587053073,-0.5403747432819388,6.516872438816601e-09,1.0,0.0
spring-guides/gs-scheduling-tasks,0.8563386381642458,6.996325086407799e-30,spring-guides,0.8563386381642458,6.996325086407799e-30,0.4905210953604858,2.2107123419334367e-07,-0.759657478946166,5.106842424481085e-20,0.8622481751200761,1.0368401084290179e-30,-0.8563386381642458,6.996325086407799e-30,-0.8721497840045536,3.4382120663835124e-32,-0.8721497840045536,3.4382120663835124e-32,-0.8721497840045536,3.4382120663835124e-32,-0.8721497840045536,3.4382120663835124e-32,-0.8563386381642458,6.996325086407799e-30,,,-0.8721497840045536,3.4382120663835124e-32,,,0.7048576602748448,2.735807557630264e-16,0.7048576602748448,2.735807557630264e-16,0.7071930926824963,1.9759488500722915e-16,0.42608445077737517,9.876680192030867e-06,0.5958558823864958,6.158548375700242e-11,0.6351973488052371,1.2644056375106762e-12,-0.1275044211802738,0.2061652085094578,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.6890465144345368,2.284571233916895e-15,0.6685759777104612,2.941829454644404e-14,0.118100400890381,0.24189775743050712,0.5958558823864958,6.158548375700242e-11,0.6763769833365428,1.1380596263894909e-14,,,,,0.7401171499098053,1.3958930861272127e-18,-0.9098444910519666,3.2275777541945475e-39,0.0,1.0,0.8247665449132351,5.28764046815975e-26,1.0,0.0
spring-guides/gs-consuming-rest,0.8401278792467332,8.7397295191512e-28,spring-guides,0.8401278792467332,8.7397295191512e-28,0.3880473419434596,6.630230071536354e-05,0.5235281229165987,2.2852858445831888e-08,0.7772004987864956,1.980454181865459e-21,-0.760817627434048,4.154959627690326e-20,-0.8456929540145658,1.7742257378638693e-28,-0.8334925863362179,5.411939000090925e-27,-0.8334925863362179,5.411939000090925e-27,-0.8334925863362179,5.411939000090925e-27,-0.8334925863362179,5.411939000090925e-27,,,-0.8334925863362179,5.411939000090925e-27,,,0.687599341788237,2.7558106023717636e-15,0.7008754543316018,4.730341143032257e-16,0.49663066158665026,1.478626706698778e-07,0.19768930898740014,0.04866194238949488,-0.8401278792467332,8.7397295191512e-28,0.6007552218474339,3.906457078519291e-11,0.6443049809575051,4.744103941105784e-13,0.725569122302958,1.3602464323067311e-17,0.7253973894146312,1.3960833080876397e-17,,,,,0.7255760870199146,1.3588120584635769e-17,-0.20707261942918587,0.03871964800039903,0.10793250775499577,0.28512311274698954,-0.6363604581702641,1.1176418277122355e-12,-0.8388255065788849,1.2581763579897362e-27,0.7271772443307514,1.0652390008221212e-17,,,,,-0.5965331593667014,5.785590743175561e-11,0.6343575177421442,1.3817722912969965e-12,0.725569122302958,1.3602464323067311e-17,-0.6925527855093019,1.443775565931783e-15,1.0,0.0
spring-guides/gs-gradle,0.7530499934709973,2.47107069046464e-19,spring-guides,0.7530499934709973,2.47107069046464e-19,,,-0.5239777172161114,2.6097017219242498e-08,0.6947564618668578,1.5068752007621678e-15,0.7144952206388948,1.0050392255115077e-16,0.7530499934709973,2.47107069046464e-19,-0.7530499934709973,2.47107069046464e-19,-0.7530499934709973,2.47107069046464e-19,-0.7530499934709973,2.47107069046464e-19,-0.7530499934709973,2.47107069046464e-19,,,-0.7530499934709973,2.47107069046464e-19,,,0.7530499934709973,2.47107069046464e-19,0.7530499934709973,2.47107069046464e-19,0.7530499934709973,2.47107069046464e-19,0.7298475627673018,1.0395495799635284e-17,,,0.7530499934709973,2.47107069046464e-19,,,0.7530499934709973,2.47107069046464e-19,0.7144952206388948,1.0050392255115077e-16,0.7530499934709973,2.47107069046464e-19,,,0.7298475627673018,1.0395495799635284e-17,0.7530499934709973,2.47107069046464e-19,0.7530499934709973,2.47107069046464e-19,0.7298475627673018,1.0395495799635284e-17,,,0.7298475627673018,1.0395495799635284e-17,,,,,0.7530499934709973,2.47107069046464e-19,0.7144952206388948,1.0050392255115077e-16,0.7530499934709973,2.47107069046464e-19,0.7530499934709973,2.47107069046464e-19,1.0,0.0
spring-guides/gs-uploading-files,0.8611551273953948,1.4857496794339047e-30,spring-guides,0.8611551273953948,1.4857496794339047e-30,0.8815815447820899,1.0183557766405831e-33,0.333757139705215,0.0006901477908060541,0.5610619957385488,1.2663549950985413e-09,-0.5754936973408268,3.771761353752773e-10,-0.7475663402639662,4.0989322670083365e-19,-0.7336199271672607,3.930268152572723e-18,-0.7336199271672607,3.930268152572723e-18,-0.7340439785136085,3.676896849652513e-18,-0.8121803463570438,1.1442830237112204e-24,-0.800127120121487,1.7637914749514716e-23,-0.7336199271672607,3.930268152572723e-18,0.7250308190840847,1.475671820812062e-17,0.8884743660620171,6.400691789283345e-35,0.888362898631786,6.703206931254261e-35,0.8545756643521186,1.2164089267939423e-29,0.7848506491826245,4.370377190471879e-22,0.8517212030497033,2.933396973752029e-29,0.7993381581380965,2.095892822468515e-23,-0.16337002014785246,0.10435620342928974,0.6611442015879063,7.082504391507128e-14,0.8540577647688383,1.429037548725547e-29,,,,,0.8406138451214804,7.622336606831873e-28,0.884801615354288,2.858028098001211e-34,0.8281384853291414,2.2250868004367013e-26,0.7696490735666228,8.309312420438425e-21,0.8041608832476496,7.212647506639174e-24,0.813103494065217,9.205335940872444e-25,0.7222989959432954,2.224437043161315e-17,0.7222989959432954,2.224437043161315e-17,0.7191930782679834,3.526138626783081e-17,0.6553890361118417,1.3751732274071458e-13,0.6611442015879063,7.082504391507128e-14,0.923912002564253,1.1179268948533645e-42,1.0,0.0
spring-guides/gs-messaging-rabbitmq,0.3591831199598002,0.0002611526087771731,spring-guides,0.3310936945631416,0.0008156137118179603,0.8214005083884004,2.170923510315932e-25,-0.5670411187408775,9.420294496930806e-10,0.6303015419031514,2.7357054175011308e-12,-0.29873820474894464,0.002668392279192895,-0.2379293357923745,0.017717775337647367,0.040649451135277445,0.6895355598855369,0.040649451135277445,0.6895355598855369,0.040649451135277445,0.6895355598855369,-0.3336447755792199,0.0007386638100377509,0.8756605571565529,1.9965864011078122e-32,0.040649451135277445,0.6895355598855369,,,0.038963173304546316,0.701793518681562,0.02432228293397679,0.8111323336605294,-0.429935144553695,8.945691865892676e-06,0.039902605532935335,0.6949548947528374,0.7000130141121014,7.486450974313994e-16,0.04794735075009346,0.6374390620313432,0.5086270915694179,7.654498319791688e-08,-0.30617686372758673,0.002055404176263665,-0.08820022111384045,0.38532362030735845,,,,,-0.2991724949007057,0.0026285233224738426,-0.22577314231711806,0.02464123990662638,-0.22281795724711034,0.026636615667202653,-0.2571765842311528,0.010177070675493912,0.7971170860220445,5.646635943309949e-23,0.047668233807069325,0.6394014707179771,,,-0.10121745839072399,0.3188258883657708,-0.3108578074287466,0.0017380512502670567,-0.05562177022140536,0.5844992741946486,-0.30617686372758673,0.002055404176263665,0.16848741238633191,0.09549882667154025,1.0,0.0
spring-guides/gs-accessing-data-neo4j,0.6119327559869601,1.7060731567440135e-11,spring-guides,0.5805098734411672,3.0133373873535034e-10,0.7401387416968511,2.0789980121541688e-18,0.2755655863554814,0.005768004958839996,0.5262322088652008,2.218144634016962e-08,-0.22855554267475903,0.022880470491582535,-0.30194720120007373,0.002386204976564632,-0.8384987946165298,2.541534210213471e-27,-0.8384987946165298,2.541534210213471e-27,-0.8384987946165298,2.541534210213471e-27,-0.29945968058598715,0.002602454201670344,,,-0.8458374962924953,3.204590702076829e-28,-0.7574315898601978,1.1640027616674085e-19,-0.679773916691314,1.021923485397264e-14,-0.7198821195849987,4.6121272022710855e-17,-0.7521785047912337,2.864828874085305e-19,-0.7134189828484979,1.1717568560706074e-16,0.3229830098099038,0.0011114500976136539,-0.3464571984790389,0.00044327404744377874,0.3991980200216632,4.257539000116168e-05,-0.35279635711555846,0.0003415194021192467,-0.5666466073526125,9.732627082855256e-10,0.4089268278446886,2.6413788445616537e-05,,,-0.35278450116425925,0.00034168775752210437,-0.8217422744496101,1.9956114361753004e-25,-0.8376305248693305,3.2249375344127984e-27,-0.7836118323806439,9.06796949808561e-22,0.28768357219137386,0.003884833025915105,-0.787102745661839,4.510750596148461e-22,,,-0.777657809785449,2.8974853188132265e-21,-0.8437238434943442,5.88197515409082e-28,-0.3393416896054012,0.0005902050354206255,-0.35279635711555846,0.0003415194021192467,-0.8323607032569152,1.3287979947546776e-26,1.0,0.0
