full_name,framework,JAVA trend,JAVA pvalue,CLASSES trend,CLASSES pvalue,PKG trend,PKG pvalue,BWR trend,BWR pvalue,SAR trend,SAR pvalue,FANIN trend,FANIN pvalue,FANOUT trend,FANOUT pvalue,CC trend,CC pvalue,CCM trend,CCM pvalue,CCS trend,CCS pvalue,EC trend,EC pvalue,KNTS trend,KNTS pvalue,NPATH trend,NPATH pvalue,NPLOG trend,NPLOG pvalue,PL trend,PL pvalue,LOC trend,LOC pvalue,DLOC trend,DLOC pvalue,ELOC trend,ELOC pvalue,CLOC trend,CLOC pvalue,BL trend,BL pvalue,NV trend,NV pvalue,AM trend,AM pvalue,NPRM trend,NPRM pvalue,NPM trend,NPM pvalue,PM trend,PM pvalue,LM trend,LM pvalue,STMT trend,STMT pvalue,DSTMT trend,DSTMT pvalue,ESTMT trend,ESTMT pvalue,CCR trend,CCR pvalue,WMC trend,WMC pvalue,NOC trend,NOC pvalue,DIT trend,DIT pvalue,LCOM trend,LCOM pvalue,CBO trend,CBO pvalue,RFC trend,RFC pvalue,NIV trend,NIV pvalue,questions trend,questions pvalue
spring-guides/gs-accessing-data-mysql,spring-guides,increasing,0.0,increasing,0.0,increasing,3.352873534367973e-13,increasing,5.818628401321746e-08,decreasing,4.1443315446088036e-10,no trend,0.5033116547204046,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,no trend,1.0,decreasing,0.0,no trend,1.0,increasing,3.036504814257768e-07,increasing,1.0219751378492958e-07,increasing,2.2208008318980177e-06,increasing,1.5222163478600947e-06,increasing,5.434213735888704e-06,increasing,1.614357210133477e-07,no trend,1.0,increasing,7.17734020305727e-06,increasing,5.434213735888704e-06,no trend,1.0,no trend,1.0,increasing,5.434213735888704e-06,increasing,1.1365710606003887e-06,increasing,2.1462413446471373e-07,increasing,1.9479392172838672e-05,increasing,5.713828001630006e-06,increasing,5.434213735888704e-06,no trend,1.0,no trend,1.0,increasing,7.17734020305727e-06,increasing,6.775397187741561e-07,increasing,7.17734020305727e-06,increasing,2.829760872291587e-07,increasing,3.908178040856747e-05
spring-guides/gs-multi-module,spring-guides,increasing,0.00022196520544182086,increasing,7.627378775687532e-05,increasing,7.21727122510174e-11,increasing,0.0003435283834278824,decreasing,3.8693492854235956e-12,decreasing,8.338151754494483e-05,decreasing,0.00030417550264361104,decreasing,0.00023136994779826558,decreasing,0.00023136994779826558,decreasing,0.00023136994779826558,decreasing,0.00023136994779826558,no trend,1.0,decreasing,0.00023136994779826558,no trend,1.0,decreasing,0.0007585973026411619,decreasing,0.00010320113132000763,decreasing,1.0870193634104908e-11,decreasing,0.0003717575654911265,decreasing,4.131336977386546e-05,no trend,0.4191759802006563,no trend,1.0,decreasing,0.0009483301376298492,decreasing,0.0003717575654911265,no trend,1.0,no trend,1.0,decreasing,0.00018471026616939668,decreasing,0.0007585973026411619,decreasing,0.002464264040372477,decreasing,0.0003717575654911265,decreasing,7.627378775687532e-05,decreasing,0.00018471026616939668,no trend,1.0,no trend,1.0,decreasing,8.051658740426682e-05,decreasing,1.4033219031261979e-13,decreasing,0.0009483301376298492,decreasing,0.0007585973026411619,increasing,9.65713953249292e-10
spring-guides/gs-messaging-gcp-pubsub,spring-guides,no trend,0.3782253396151436,increasing,4.440892098500626e-16,no trend,1.0,decreasing,1.4496243413208987e-05,decreasing,0.0,increasing,2.266031806641422e-11,increasing,2.2050516967908607e-10,decreasing,4.440892098500626e-16,decreasing,4.440892098500626e-16,decreasing,4.440892098500626e-16,decreasing,4.440892098500626e-16,no trend,1.0,decreasing,4.440892098500626e-16,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,no trend,1.0,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,1.3322676295501878e-15,increasing,0.0,increasing,0.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,2.637436891106404e-08
spring-guides/gs-gateway,spring-guides,increasing,4.440892098500626e-16,increasing,0.0,no trend,1.0,decreasing,2.300254094977916e-06,decreasing,1.1102230246251565e-15,increasing,4.170105127876411e-08,increasing,5.783487357691186e-06,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,no trend,1.0,decreasing,0.0,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,no trend,1.0,increasing,0.0,increasing,0.0,no trend,1.0,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,8.348710123229353e-08
googlearchive/chromium-webview-samples,googlearchive,increasing,0.00013749559336351247,increasing,0.00013749559336351247,increasing,5.261445677873233e-05,increasing,0.009694076756624703,no trend,0.5634860680997578,decreasing,0.00013749559336351247,decreasing,0.00013749559336351247,decreasing,0.0018120441660980369,decreasing,0.0018120441660980369,decreasing,0.0018120441660980369,decreasing,0.00013749559336351247,decreasing,0.007877213576340303,decreasing,0.0018120441660980369,decreasing,0.0018120441660980369,no trend,0.24795016822863092,no trend,0.5634860680997578,no trend,0.6439830570864373,no trend,0.7288897630200153,no trend,0.16562141245911555,decreasing,0.01102978791911946,increasing,0.0018120441660980369,increasing,0.04952053975727355,increasing,0.00013749559336351247,decreasing,0.0018120441660980369,decreasing,0.0018120441660980369,increasing,0.04952053975727355,no trend,1.0,no trend,0.08309320523892327,no trend,0.6439830570864373,decreasing,0.01102978791911946,no trend,0.16562141245911555,no trend,1.0,no trend,0.6439830570864373,decreasing,0.0055572478863559205,no trend,0.2037724700467729,increasing,0.04952053975727355,no trend,0.13311122431069689,no trend,0.1366410048074831
googlearchive/compute-getting-started-java,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,decreasing,1.0057617417125186e-05,increasing,7.168181360706072e-06,increasing,7.168181360706072e-06,increasing,7.168181360706072e-06,increasing,7.168181360706072e-06,increasing,7.168181360706072e-06,decreasing,7.168181360706072e-06,increasing,7.168181360706072e-06,increasing,1.4416883062695618e-05,increasing,7.168181360706072e-06,increasing,6.002426578444187e-06,increasing,1.878332431681784e-05,increasing,1.878332431681784e-05,increasing,1.878332431681784e-05,increasing,6.002426578444187e-06,increasing,1.878332431681784e-05,increasing,1.0057617417125186e-05,increasing,1.878332431681784e-05,increasing,0.0006789610377251343,no trend,0.16225049984723183,no trend,1.0,increasing,1.878332431681784e-05,increasing,1.878332431681784e-05,increasing,1.878332431681784e-05,increasing,1.878332431681784e-05,decreasing,5.001471308796468e-05,increasing,1.878332431681784e-05,no trend,1.0,no trend,1.0,increasing,7.168181360706072e-06,increasing,0.0006789610377251343,increasing,1.878332431681784e-05,no trend,0.16225049984723183,no trend,0.10498562654568078
googlearchive/android-BasicManagedProfile,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.0001981676831939172,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,0.00023562809449839683,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,0.00023562809449839683,increasing,0.00023562809449839683,increasing,0.006166951237161378,increasing,0.00023562809449839683,no trend,1.0,increasing,0.00023562809449839683,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,4.463096558993129e-14,increasing,2.382538610845586e-13,increasing,4.463096558993129e-14,no trend,1.0,no trend,1.0,increasing,0.00023562809449839683,increasing,4.463096558993129e-14,increasing,0.00023562809449839683,no trend,1.0,increasing,9.50404199784316e-11
googlearchive/android-Camera2Basic,googlearchive,no trend,1.0,increasing,1.7302381749573215e-10,no trend,1.0,decreasing,3.6193270602780103e-14,no trend,0.3494949991955245,decreasing,1.5057234350690507e-05,no trend,0.7183442886451976,decreasing,3.764052869392742e-07,decreasing,3.764052869392742e-07,decreasing,3.430715711516541e-10,decreasing,0.0008802693455727262,decreasing,5.9391280617937525e-05,increasing,0.0004940767589614037,no trend,0.9909009076952846,increasing,1.5543122344752192e-15,increasing,4.440892098500626e-16,increasing,8.43769498715119e-15,no trend,0.8037370955999903,no trend,0.42138386817698326,no trend,0.5010415633345962,increasing,8.842504506390014e-11,no trend,0.3377483487022739,decreasing,0.0,increasing,2.4032450438582487e-06,decreasing,2.378635066691004e-10,no trend,0.3584266916643819,increasing,2.220446049250313e-15,increasing,1.7089434297234973e-05,increasing,3.695734829278763e-10,increasing,0.0239748927809198,increasing,4.827249711070181e-13,no trend,1.0,decreasing,6.469191848879063e-10,decreasing,0.0007931251284902796,increasing,1.0353828683307142e-08,no trend,0.3377483487022739,no trend,0.5723708410942738,increasing,0.0
googlearchive/android-Camera2Video,googlearchive,no trend,1.0,increasing,1.780797731498751e-13,no trend,1.0,decreasing,1.780797731498751e-13,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0001244849854467045,decreasing,0.0001283762310471115,decreasing,0.0001283762310471115,decreasing,8.137934770502397e-13,decreasing,0.0,decreasing,0.0001283762310471115,decreasing,0.0,no trend,0.06792116366633927,no trend,0.06653078925250533,decreasing,0.014171737092137926,no trend,0.10237801664286872,decreasing,2.6779494481932176e-06,decreasing,0.0003369301367437405,increasing,8.926193117986259e-14,decreasing,5.248024237403115e-12,decreasing,5.062616992290714e-14,decreasing,0.00045645921948134216,decreasing,1.780797731498751e-13,decreasing,5.248024237403115e-12,decreasing,0.04268617417111087,decreasing,0.00031808552040946125,no trend,0.24499238530266165,no trend,0.5195468154325527,no trend,0.07056786743873467,no trend,1.0,decreasing,3.296540818098492e-11,decreasing,0.0,decreasing,0.0001283762310471115,decreasing,5.248024237403115e-12,decreasing,5.773159728050814e-15,increasing,0.0
googlearchive/android-JobScheduler,googlearchive,decreasing,0.017588037150887637,increasing,2.9677980961650974e-08,no trend,1.0,decreasing,0.003136744292857818,decreasing,3.94474949372281e-07,decreasing,1.72902803186048e-10,decreasing,2.754771966095859e-10,decreasing,2.9677980961650974e-08,decreasing,2.9677980961650974e-08,decreasing,2.9677980961650974e-08,decreasing,2.9677980961650974e-08,decreasing,2.9677980961650974e-08,decreasing,2.9677980961650974e-08,decreasing,2.9677980961650974e-08,increasing,2.6645352591003757e-15,increasing,1.4767533862425353e-09,increasing,1.4767533862425353e-09,increasing,1.4767533862425353e-09,increasing,2.6645352591003757e-15,increasing,2.6645352591003757e-15,increasing,2.9677980961650974e-08,decreasing,2.9677980961650974e-08,decreasing,2.9677980961650974e-08,increasing,6.921130335513226e-13,increasing,6.921130335513226e-13,decreasing,2.9677980961650974e-08,increasing,1.4767533862425353e-09,increasing,8.753776903347443e-08,increasing,1.4767533862425353e-09,no trend,0.17275995740772454,decreasing,2.9677980961650974e-08,no trend,1.0,decreasing,2.9677980961650974e-08,decreasing,2.9677980961650974e-08,decreasing,2.754771966095859e-10,decreasing,2.9677980961650974e-08,decreasing,2.754771966095859e-10,increasing,1.5559553645516644e-11
googlearchive/androidtv-Leanback,googlearchive,increasing,7.105427357601002e-15,increasing,4.151728022239176e-05,increasing,1.7406076580073204e-12,increasing,8.881784197001252e-16,increasing,3.6574476780515397e-10,decreasing,0.019907439767674395,decreasing,0.01594272118953244,decreasing,1.160963769564205e-08,decreasing,1.512559091310095e-07,decreasing,1.5244644213652236e-08,decreasing,2.8275467323091164e-07,decreasing,1.3016898670059618e-10,decreasing,4.1550146878677197e-08,decreasing,0.0022847281476576775,no trend,0.3369160240201339,no trend,0.5258429447099655,increasing,0.00668337479785075,no trend,0.564503011341265,no trend,0.07872991682984543,no trend,0.548767589114739,decreasing,2.4118552373053603e-06,decreasing,7.93805317034213e-07,decreasing,0.0028766021259194474,decreasing,4.933764508052718e-11,increasing,2.2505812838913286e-05,decreasing,1.202897430552241e-06,decreasing,0.0004692275311248828,no trend,0.4151902680272759,decreasing,0.0015767007874156747,increasing,0.0,decreasing,8.91493539434407e-07,increasing,0.0,increasing,2.220446049250313e-16,decreasing,0.006000313386679945,increasing,0.0016081936118204077,decreasing,7.93805317034213e-07,decreasing,6.006306563222097e-12,increasing,0.0
googlearchive/identity-toolkit-android,googlearchive,no trend,1.0,no trend,0.1295877667051457,no trend,1.0,no trend,0.1295877667051457,decreasing,0.0007955916996480461,increasing,0.0010710772435322813,increasing,0.0010710772435322813,increasing,0.0010710772435322813,increasing,0.0010710772435322813,increasing,0.0010710772435322813,no trend,0.09083244775372723,increasing,0.0008818085330248859,increasing,0.0010710772435322813,increasing,0.0011844161166669753,decreasing,1.8110743793542383e-08,decreasing,0.0007955916996480461,decreasing,0.0007955916996480461,decreasing,0.0010710772435322813,decreasing,1.8110743793542383e-08,increasing,0.0007955916996480461,no trend,1.0,decreasing,0.0007955916996480461,decreasing,0.0007955916996480461,no trend,0.1295877667051457,no trend,0.1295877667051457,decreasing,0.0007955916996480461,decreasing,0.0007955916996480461,decreasing,0.0007955916996480461,decreasing,0.0007955916996480461,decreasing,3.968137840537622e-08,decreasing,0.0010710772435322813,no trend,1.0,no trend,0.1295877667051457,no trend,0.1295877667051457,decreasing,0.0007955916996480461,decreasing,0.0007955916996480461,no trend,0.1295877667051457,increasing,4.440892098500626e-16
googlearchive/tango-examples-java,googlearchive,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.01737057971178002,decreasing,2.3987991353280336e-06,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,4.440892098500626e-16,decreasing,3.277378368693462e-13,decreasing,4.884981308350689e-15,decreasing,9.587935652777269e-05,decreasing,2.7745135000589727e-06,decreasing,1.0373479852887613e-11,decreasing,9.363370909287738e-06,increasing,1.6000806717153537e-05,decreasing,1.037142742132957e-06,decreasing,7.198686091669515e-13,decreasing,3.0833294464960304e-05,decreasing,0.0001035952925534378,increasing,2.2515322939398175e-13,decreasing,1.029715910316753e-06,no trend,0.234371347059948,decreasing,1.4329015751712859e-08,decreasing,1.9152603947247826e-09,decreasing,6.625627777534504e-07,no trend,0.6162149312738641,decreasing,0.00011229814230762081,decreasing,3.517186542012496e-13,decreasing,0.0010641224711689379,decreasing,3.9539482799000325e-12,decreasing,5.106669039411926e-06,decreasing,3.0833294464960304e-05,decreasing,3.840887607964305e-10,increasing,0.0
googlearchive/android-fit,googlearchive,increasing,0.01269343080911578,increasing,4.6629367034256575e-15,increasing,1.701767615713834e-10,increasing,0.01356669152908041,decreasing,1.0303313757731303e-11,decreasing,5.773159728050814e-15,decreasing,2.4424906541753444e-15,decreasing,8.881784197001252e-16,decreasing,8.881784197001252e-16,decreasing,6.661338147750939e-16,decreasing,6.661338147750939e-16,decreasing,6.661338147750939e-16,decreasing,6.661338147750939e-16,decreasing,1.3322676295501878e-15,decreasing,0.0,decreasing,2.353672812205332e-14,decreasing,6.361577931102147e-13,decreasing,0.0,decreasing,0.0,decreasing,4.14845935381436e-12,decreasing,5.828670879282072e-13,decreasing,5.335509811743577e-12,decreasing,8.881784197001252e-16,increasing,4.919269436243212e-10,decreasing,1.2011500016839705e-08,decreasing,5.0663771298253835e-06,decreasing,2.3314683517128287e-14,decreasing,2.7977620220553945e-14,decreasing,0.0,decreasing,0.0,decreasing,2.7977620220553945e-14,no trend,0.20667917219188325,increasing,0.018177587740275447,decreasing,0.0,decreasing,1.9855894706211075e-11,decreasing,5.335509811743577e-12,decreasing,0.0,increasing,0.0
googlearchive/android-PdfRendererBasic,googlearchive,increasing,0.0038696086962131115,increasing,0.0038696086962131115,increasing,0.0038696086962131115,no trend,1.0,increasing,1.308273225308909e-07,increasing,1.6553578585654094e-06,increasing,1.308273225308909e-07,increasing,1.308273225308909e-07,increasing,1.308273225308909e-07,increasing,1.308273225308909e-07,decreasing,0.0038696086962131115,decreasing,0.0038696086962131115,increasing,1.308273225308909e-07,increasing,1.0081713242016122e-11,increasing,1.9761969838327786e-14,increasing,1.9761969838327786e-14,increasing,5.160316618457728e-13,increasing,5.160316618457728e-13,increasing,4.5823567162983636e-11,increasing,1.9761969838327786e-14,increasing,5.160316618457728e-13,increasing,0.0038696086962131115,increasing,0.0038696086962131115,no trend,1.0,increasing,0.0038696086962131115,increasing,0.0038696086962131115,increasing,1.9761969838327786e-14,increasing,5.160316618457728e-13,increasing,1.9761969838327786e-14,increasing,0.027962224012363146,increasing,4.5823567162983636e-11,no trend,1.0,no trend,1.0,increasing,4.118927421359331e-13,increasing,1.0119038940104019e-10,increasing,0.0038696086962131115,increasing,2.1753709944505317e-12,increasing,0.0
googlearchive/android-BasicAndroidKeyStore,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.9095753421615171,increasing,3.76010333980048e-12,increasing,8.291145547900669e-13,increasing,1.5450085655288603e-11,increasing,1.5450085655288603e-11,increasing,1.5450085655288603e-11,no trend,1.0,increasing,6.029776677962673e-11,increasing,1.5450085655288603e-11,no trend,1.0,increasing,6.203338953625348e-09,increasing,6.203338953625348e-09,decreasing,2.433608869978343e-13,increasing,6.203338953625348e-09,increasing,1.5450085655288603e-11,increasing,1.5450085655288603e-11,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,6.203338953625348e-09,decreasing,5.331438005518052e-06,increasing,6.203338953625348e-09,decreasing,8.291145547900669e-13,increasing,1.5450085655288603e-11,no trend,1.0,no trend,1.0,no trend,1.0,increasing,8.291145547900669e-13,no trend,1.0,no trend,1.0,increasing,1.801225835151854e-12
googlearchive/android-BasicSyncAdapter,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.4704709094370827e-05,no trend,0.07407153108594611,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.1313609847202808,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.4704709094370827e-05,increasing,1.4704709094370827e-05,no trend,1.0,no trend,1.0,increasing,1.4704709094370827e-05,increasing,1.4704709094370827e-05,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.1313609847202808,no trend,1.0,increasing,1.568467030765852e-05,no trend,1.0,no trend,1.0,no trend,0.1313609847202808,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.0
googlearchive/android-BatchStepSensor,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,6.219385186412296e-06,increasing,0.033879087694976606,increasing,0.017824529004472955,no trend,1.0,increasing,0.017824529004472955,increasing,0.017824529004472955,increasing,0.017824529004472955,no trend,1.0,no trend,1.0,increasing,0.017824529004472955,no trend,1.0,increasing,0.017824529004472955,increasing,0.017824529004472955,no trend,1.0,increasing,0.017824529004472955,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.017824529004472955,no trend,1.0,increasing,0.017824529004472955,decreasing,0.017824529004472955,increasing,0.017824529004472955,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.017824529004472955,no trend,1.0,no trend,1.0,increasing,8.982059540585396e-11
googlearchive/android-BluetoothLeGatt,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.13045797461012354,decreasing,0.017702184948129585,no trend,0.13045797461012354,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.13045797461012354,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.13045797461012354,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.13045797461012354,no trend,1.0,no trend,1.0,increasing,0.0
googlearchive/android-CardEmulation,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.1313609847202808,increasing,0.033413150767892086,no trend,1.0,no trend,0.1313609847202808,increasing,0.01776227841290945,increasing,0.01776227841290945,increasing,0.01776227841290945,no trend,1.0,no trend,0.1313609847202808,increasing,0.01776227841290945,no trend,1.0,increasing,0.01776227841290945,increasing,0.01776227841290945,no trend,1.0,increasing,0.01776227841290945,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.01776227841290945,no trend,1.0,no trend,0.3093553703409697,decreasing,0.01776227841290945,increasing,0.0039046610623088007,no trend,1.0,no trend,0.1313609847202808,no trend,0.1313609847202808,no trend,0.1313609847202808,no trend,1.0,no trend,1.0,increasing,9.836575998178887e-14
googlearchive/android-CardReader,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.033413150767892086,no trend,1.0,no trend,0.1313609847202808,increasing,0.01776227841290945,increasing,0.01776227841290945,increasing,0.01776227841290945,no trend,1.0,no trend,1.0,increasing,0.01776227841290945,no trend,1.0,increasing,0.01776227841290945,increasing,0.01776227841290945,no trend,0.1313609847202808,increasing,0.01776227841290945,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.3093553703409697,no trend,1.0,no trend,0.3093553703409697,decreasing,0.01776227841290945,increasing,0.0039046610623088007,no trend,1.0,no trend,0.1313609847202808,no trend,1.0,no trend,0.1313609847202808,no trend,1.0,no trend,1.0,increasing,1.687538997430238e-14
googlearchive/android-DisplayingBitmaps,googlearchive,no trend,1.0,increasing,3.764218270418951e-09,no trend,1.0,no trend,0.334753682424904,increasing,8.06216349613642e-06,decreasing,2.7126145774047927e-10,decreasing,2.7126145774047927e-10,decreasing,3.764218270418951e-09,decreasing,3.764218270418951e-09,decreasing,3.764218270418951e-09,decreasing,3.764218270418951e-09,decreasing,3.764218270418951e-09,decreasing,3.764218270418951e-09,decreasing,3.764218270418951e-09,increasing,3.4835356821361074e-10,increasing,9.208773166236028e-08,increasing,9.208773166236028e-08,increasing,1.1259776155903012e-07,increasing,2.7126145774047927e-10,increasing,2.3796142833987233e-10,no trend,1.0,increasing,3.764218270418951e-09,increasing,3.764218270418951e-09,no trend,1.0,decreasing,0.03418831770323694,increasing,3.764218270418951e-09,increasing,9.208773166236028e-08,increasing,9.208773166236028e-08,increasing,9.208773166236028e-08,increasing,2.7126145774047927e-10,increasing,3.764218270418951e-09,decreasing,0.03418831770323694,no trend,1.0,decreasing,3.764218270418951e-09,increasing,9.208773166236028e-08,increasing,3.764218270418951e-09,increasing,8.149902908094475e-08,increasing,0.0
googlearchive/android-MediaRecorder,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,5.7005978382207445e-08,increasing,4.58270075403e-05,no trend,0.13199213006805066,increasing,6.047163236821973e-08,increasing,4.582259527374788e-08,increasing,3.8494714805548114e-05,increasing,1.4125491449856753e-06,increasing,2.0872192862952943e-14,increasing,7.896331028556247e-05,increasing,2.0872192862952943e-14,increasing,4.582259527374788e-08,increasing,4.582259527374788e-08,no trend,0.42076929616719694,increasing,4.582259527374788e-08,increasing,3.8494714805548114e-05,no trend,0.5944514439073436,increasing,1.4125491449856753e-06,increasing,1.4125491449856753e-06,increasing,1.4125491449856753e-06,increasing,1.4125491449856753e-06,no trend,1.0,increasing,1.4125491449856753e-06,increasing,4.582259527374788e-08,no trend,0.42076929616719694,increasing,4.582259527374788e-08,decreasing,0.0007183175541056741,increasing,4.582259527374788e-08,no trend,1.0,no trend,1.0,increasing,0.0007183175541056741,no trend,0.7450442724826192,increasing,1.4125491449856753e-06,no trend,0.07713762531816348,increasing,0.0
googlearchive/android-MediaRouter,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,6.780576362697133e-05,increasing,3.3741853755486773e-09,decreasing,6.772360450213455e-14,decreasing,6.772360450213455e-14,decreasing,2.1749935186221592e-11,decreasing,2.1749935186221592e-11,decreasing,2.1749935186221592e-11,decreasing,2.1749935186221592e-11,decreasing,2.1749935186221592e-11,decreasing,2.1749935186221592e-11,decreasing,2.1749935186221592e-11,decreasing,9.61789266007429e-08,decreasing,6.772360450213455e-14,decreasing,6.772360450213455e-14,decreasing,6.772360450213455e-14,increasing,6.780576362697133e-05,decreasing,0.003429917746359923,no trend,1.0,decreasing,2.1749935186221592e-11,decreasing,2.1749935186221592e-11,no trend,1.0,no trend,1.0,decreasing,2.1749935186221592e-11,decreasing,6.772360450213455e-14,decreasing,6.772360450213455e-14,decreasing,6.772360450213455e-14,increasing,6.772360450213455e-14,decreasing,2.1749935186221592e-11,no trend,1.0,no trend,1.0,increasing,2.1749935186221592e-11,decreasing,6.780576362697133e-05,decreasing,2.1749935186221592e-11,decreasing,6.780576362697133e-05,increasing,2.83550960489265e-13
googlearchive/android-NetworkConnect,googlearchive,decreasing,2.1749935186221592e-11,decreasing,2.1749935186221592e-11,decreasing,2.1749935186221592e-11,increasing,1.1057821325266559e-13,decreasing,5.741551678539736e-10,increasing,3.739192266927205e-08,increasing,3.739192266927205e-08,increasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,increasing,1.1057821325266559e-13,increasing,3.739192266927205e-08,increasing,3.9245488192563016e-08,increasing,3.739192266927205e-08,increasing,1.1057821325266559e-13,decreasing,3.739192266927205e-08,decreasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,decreasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,increasing,3.739192266927205e-08,increasing,3.739192266927205e-08,increasing,3.739192266927205e-08,decreasing,3.739192266927205e-08,increasing,2.1749935186221592e-11,no trend,1.0,increasing,2.1749935186221592e-11,increasing,2.1749935186221592e-11,increasing,3.739192266927205e-08,increasing,2.1749935186221592e-11,increasing,3.739192266927205e-08,increasing,7.105427357601002e-15
googlearchive/android-SlidingTabsBasic,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,7.100067044207847e-05,increasing,7.254580980387004e-08,no trend,1.0,no trend,1.0,increasing,0.01776227841290945,increasing,0.01776227841290945,no trend,0.3093553703409697,no trend,0.1313609847202808,no trend,1.0,increasing,0.01776227841290945,no trend,0.1313609847202808,increasing,4.5435942189531175e-05,increasing,4.5435942189531175e-05,no trend,1.0,increasing,0.01776227841290945,increasing,6.660592580387537e-05,increasing,6.660592580387537e-05,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.1313609847202808,no trend,1.0,increasing,0.01776227841290945,no trend,0.1313609847202808,increasing,0.01776227841290945,increasing,0.00010119106947614753,increasing,0.01776227841290945,no trend,1.0,no trend,0.1313609847202808,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.74937850264223e-11
