framework,projeto,readability,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,?,numberOfJavaFiles
Android,googlesamples/android-Quiz,0.0013278698170324787,12,12,12,9,82,1,74,4,0,0,0,0,16,2,47,56,0,56,54,26,56,0,0,15,4,37,0,1237,130,883,424,503,225,0,0,0,523,647,389,258,0,0,0,0,0,23,23,24,14,0,0,10,0,0,0,0,359,105,105,109,62,8
Android,googlesamples/android-BasicAccessibility,0.0015512645121715548,10,9,10,8,85,4,42,37,0,0,0,0,12,18,10,53,0,54,36,14,54,0,0,3,4,47,0,997,112,376,156,183,510,0,0,0,202,277,150,127,0,0,0,0,0,23,18,24,8,0,0,6,0,0,0,16,406,71,66,72,53,9
Android,googlesamples/android-ScopedDirectoryAccess,0.001554744434542954,6,5,7,4,33,1,31,0,0,0,0,0,8,1,6,25,0,25,24,14,25,0,0,2,2,21,0,422,53,304,131,166,65,0,0,0,159,204,114,90,0,0,0,0,0,16,11,16,6,0,0,4,0,0,0,1,92,46,37,49,27,4
Android,googlesamples/android-testing,0.0016440896338355713,66,65,67,60,507,30,355,95,0,0,0,0,76,21,53,221,0,220,201,84,222,0,12,21,32,157,0,4876,751,2418,1418,886,1715,0,0,0,1406,1735,1201,534,0,0,0,0,0,94,90,100,65,0,0,26,0,0,0,22,3431,269,265,275,228,61
Android,googlesamples/android-vision,0.0017208589579240652,70,70,72,48,649,33,406,170,0,0,0,0,148,12,96,544,0,572,560,332,572,0,61,84,42,385,0,12672,1526,6872,2725,3603,4283,0,0,0,3545,4895,2398,2497,0,0,0,0,0,202,202,217,103,0,0,84,0,0,0,9,2673,1118,1106,1193,645,48
Android,googlesamples/android-WearComplicationProvidersTestSuite,0.0017232932150363922,35,20,35,8,398,23,357,19,0,0,0,0,8,2,5,10,0,10,8,0,10,0,2,0,0,8,0,690,53,465,157,327,173,0,0,0,180,210,131,79,0,0,0,0,0,35,20,35,8,0,0,6,0,0,0,1,339,37,22,37,10,8
Android,googlesamples/android-BasicRenderScript,0.001775142620317638,2,2,2,2,17,1,11,5,0,0,0,0,4,0,0,14,0,14,14,11,14,0,1,3,5,5,0,237,38,122,48,61,77,0,0,0,73,96,51,45,0,0,0,0,0,3,3,3,2,0,0,1,0,0,0,1,121,20,20,20,14,2
Android,googlesamples/android-ActionBarCompat-Styled,0.0018525210907682776,2,2,2,2,11,0,6,4,0,0,0,0,2,0,0,8,0,8,8,1,8,0,0,0,2,6,0,137,21,49,27,13,67,0,0,0,23,33,21,12,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,92,8,8,8,8,2
Android,googlesamples/android-DeviceOwner,0.0018856601091101766,5,5,5,4,38,0,27,9,0,0,0,0,7,7,5,25,0,25,18,8,25,0,0,10,1,14,0,490,55,282,125,140,155,0,0,0,150,195,107,88,0,0,0,0,0,10,10,10,7,0,0,5,0,0,0,2,152,41,40,41,28,4
Android,googlesamples/android-MessagingService,0.001931897281402988,10,10,10,7,64,1,59,4,0,0,0,0,11,7,17,38,0,38,31,16,38,0,1,10,1,26,0,683,94,439,201,225,150,0,0,0,219,286,177,109,0,0,0,0,0,20,20,20,7,0,0,9,0,0,0,1,271,61,61,61,38,7
Android,googlesamples/android-GridViewPager,0.0020911480921010175,3,3,3,3,32,1,25,6,0,0,0,0,10,0,3,20,0,20,20,8,20,0,2,1,6,11,0,289,35,192,92,95,62,0,0,0,100,128,82,46,0,0,0,0,0,5,5,6,3,0,0,1,0,0,0,1,97,23,23,24,20,3
Android,googlesamples/android-ActionBarCompat-Basic,0.002195120556280017,3,2,3,2,20,2,10,8,0,0,0,0,2,0,0,6,0,6,6,1,6,0,0,0,2,4,0,144,22,50,23,19,72,0,0,0,25,34,19,15,0,0,0,0,0,5,3,5,2,0,0,1,0,0,0,2,103,9,7,9,6,2
Android,googlesamples/android-CardView,0.002355192477504412,4,4,4,3,22,0,20,1,0,0,0,0,7,1,1,19,0,19,18,5,19,0,0,0,2,17,0,227,28,123,43,61,76,0,0,0,54,77,45,32,0,0,0,0,0,4,4,4,3,0,0,1,0,0,0,1,123,20,20,20,19,3
Android,googlesamples/android-TensorFlowCloudMachineLearningEngineStylizer,0.002382048688429807,10,10,11,7,69,3,57,6,0,0,0,0,22,3,30,75,0,75,71,50,74,0,1,13,8,52,0,1548,218,929,355,545,402,0,0,0,520,660,343,317,0,0,0,0,0,26,22,33,14,0,0,11,0,0,0,0,371,136,132,145,84,7
Android,googlesamples/android-BasicNotifications,0.0024550652597099543,2,2,2,2,44,5,13,26,0,0,0,0,2,0,1,5,0,5,5,1,5,0,0,0,1,4,0,158,24,50,29,21,85,0,0,0,33,40,26,14,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,143,5,5,5,5,2
Android,googlesamples/android-HorizontalPaging,0.002498965011909604,2,2,2,2,18,0,8,9,0,0,0,0,5,0,1,14,0,14,14,3,14,0,0,0,2,12,0,276,33,110,54,43,133,0,0,0,54,74,46,28,0,0,0,0,0,5,3,5,2,0,0,1,0,0,0,2,87,18,16,18,14,2
Android,googlesamples/android-play-games-in-motion,0.0029954765857602922,33,32,37,31,233,6,176,42,0,0,0,0,43,35,106,376,0,376,345,135,380,0,2,74,8,296,0,5898,835,3588,1343,2044,1731,0,0,0,1827,2437,1167,1270,0,0,0,0,0,87,83,93,43,0,0,29,0,0,0,9,1321,583,572,610,396,31
Android,googlesamples/account-transfer-api,0.003755894614317055,10,10,10,8,73,0,66,3,0,0,0,0,10,3,19,31,0,31,28,4,31,0,2,7,3,19,0,616,69,421,215,215,126,0,0,0,242,300,184,116,0,0,0,0,0,18,16,18,16,0,0,7,0,0,0,2,177,51,49,51,42,7
Android,googlesamples/android-BasicAndroidKeyStore,0.0038165784710806542,15,13,15,10,108,8,64,32,0,0,0,0,13,18,20,58,0,59,41,9,59,0,0,1,4,54,0,1259,167,554,223,299,538,0,0,0,299,391,205,186,0,0,0,0,0,44,37,44,15,0,0,8,0,0,0,16,480,102,95,102,70,11
Android,googlesamples/android-Camera2Video,0.0038355542346835136,5,5,6,3,28,0,26,2,0,0,0,0,14,4,9,50,0,50,46,18,50,0,0,18,2,30,0,874,98,612,185,373,164,0,0,0,303,413,180,233,0,0,0,0,0,14,14,16,7,0,0,7,0,0,0,1,87,104,102,118,62,3
Android,googlesamples/android-AppShortcuts,0.0038893199525773525,5,5,6,4,31,1,25,4,0,0,0,0,7,1,8,43,0,43,38,7,39,0,0,11,5,23,0,558,93,375,148,195,95,0,0,0,204,274,140,134,0,0,0,0,0,13,13,14,7,0,0,5,0,0,0,2,63,69,68,72,46,4
Android,googlesamples/leanback-homescreen-channels,0.0038976045001287607,34,29,35,22,216,4,181,24,0,0,0,0,64,32,62,217,0,221,189,106,221,0,62,32,16,111,0,3388,391,2438,1037,1325,602,0,0,0,1147,1586,879,707,0,0,0,0,0,85,77,88,27,0,0,36,0,0,0,3,719,373,365,389,227,22
Android,googlesamples/android-Camera2Basic,0.003939202812034637,6,6,7,4,37,0,29,6,0,0,0,0,18,3,12,58,0,58,55,24,58,0,1,18,3,36,0,1204,142,748,236,459,315,0,0,0,349,475,220,255,0,0,0,0,0,23,20,27,9,0,0,7,0,0,0,2,177,126,119,144,67,4
Android,googlesamples/android-ActionBarCompat-ListPopupMenu,0.003945116506656632,3,3,3,3,24,2,15,6,0,0,0,0,7,0,1,12,0,12,12,2,12,0,1,1,2,8,0,391,41,233,180,171,117,0,0,0,54,73,46,27,0,0,0,0,0,4,4,4,3,0,0,1,0,0,0,3,172,14,14,14,12,4
Android,googlesamples/android-BluetoothChat,0.003988499692544186,15,14,16,10,120,8,76,30,0,0,0,0,23,18,32,94,0,95,77,36,95,0,0,11,5,79,0,2011,255,1050,368,600,710,0,0,0,568,760,343,417,0,0,0,0,0,48,33,48,14,0,0,15,0,0,0,14,529,195,176,196,102,12
Android,googlesamples/android-Camera2Raw,0.004973116330802441,6,6,7,4,39,1,29,7,0,0,0,0,23,9,12,88,0,88,79,46,88,0,0,30,3,55,0,2022,245,1159,351,710,621,0,0,0,531,757,324,433,0,0,0,0,0,16,16,24,10,0,0,6,0,0,0,2,206,199,196,226,118,4
Android,googlesamples/android-play-billing,0.005425930791211108,46,45,51,23,301,5,236,53,0,0,0,0,58,33,48,203,0,216,185,75,218,0,18,39,1,160,0,4077,444,2527,911,1447,1123,0,0,0,1255,1713,819,894,0,0,0,0,0,120,100,133,38,0,0,49,0,0,0,9,1204,435,404,482,240,27
Android,googlesamples/android-MultiWindowPlayground,0.006076726015765287,15,14,15,13,111,10,71,24,0,0,0,0,17,18,8,71,0,72,54,6,72,0,0,1,16,55,0,1205,175,499,216,217,531,0,0,0,260,358,196,162,0,0,0,0,0,28,23,28,13,0,0,7,0,0,0,18,763,89,84,89,71,14
Android,googlesamples/android-DirectShare,0.006398299350015198,8,8,8,6,70,0,46,24,0,0,0,0,10,2,5,22,0,22,20,10,22,0,0,5,4,13,0,508,56,252,111,133,200,0,0,0,130,170,95,75,0,0,0,0,0,12,12,12,8,0,0,5,0,0,0,4,324,34,34,35,24,6
Android,googlesamples/androidtv-sample-inputs,0.007230347463411232,99,96,104,59,741,4,629,86,0,0,0,0,121,51,218,720,0,774,723,282,774,0,49,79,5,641,0,13213,1198,8936,3390,4927,3130,0,0,0,4342,5878,2864,3014,0,0,0,0,0,323,317,346,111,0,0,88,0,0,0,16,2196,1421,1411,1530,838,59
Android,googlesamples/android-SynchronizedNotifications,0.00815977494438322,16,15,16,12,95,4,63,23,0,0,0,0,16,18,23,79,0,80,62,8,80,0,0,9,4,67,0,1355,162,664,300,304,533,0,0,0,318,447,260,187,0,0,0,0,0,38,31,38,12,0,0,12,0,0,0,14,620,122,115,122,79,13
Android,googlesamples/android-WearAccessibilityApp,0.009104704855196884,35,34,35,31,408,41,297,57,0,0,0,0,86,7,14,146,0,148,141,72,148,0,2,8,23,115,0,3152,477,1816,792,935,879,0,0,0,950,1194,702,492,0,0,0,0,0,55,52,56,40,0,0,13,0,0,0,10,1585,186,182,187,155,33
Android,googlesamples/android-fit,0.009775007496383267,36,31,36,26,270,12,151,99,0,0,0,0,67,93,54,275,0,280,187,16,280,0,0,46,11,223,0,4575,483,2169,765,1196,1926,0,0,0,976,1400,746,654,0,0,0,0,0,106,81,106,28,0,0,36,0,0,0,60,1164,406,381,408,277,31
Android,googlesamples/easypermissions,0.01056536874135158,30,30,30,26,203,9,165,14,0,0,0,0,37,20,40,242,0,252,232,91,252,0,15,21,6,210,0,3367,587,2366,1146,1027,414,0,0,0,1128,1489,827,662,0,0,0,0,0,78,78,80,42,0,0,26,0,0,0,1,379,336,336,341,264,28
Android,googlesamples/android-play-location,0.0110290311098321,33,30,33,21,291,14,185,75,0,0,0,0,56,17,63,185,0,183,168,64,185,0,17,66,19,83,0,4177,541,2230,879,1248,1414,0,0,0,1125,1463,777,686,0,0,0,0,0,78,69,81,28,0,0,27,0,0,0,7,1274,323,311,332,192,22
Android,googlesamples/android-ContentProviderPaging,0.011197162714476386,7,7,7,5,47,3,40,2,0,0,0,0,12,2,10,30,0,30,28,15,30,0,5,5,1,19,0,648,95,394,193,198,160,0,0,0,216,279,170,109,0,0,0,0,0,17,17,17,7,0,0,5,0,0,0,3,169,55,54,55,32,6
Android,googlesamples/android-play-places,0.011574960828551816,54,47,54,39,394,27,245,104,0,0,0,0,72,75,64,332,0,344,269,95,344,0,0,29,22,293,0,5959,807,2872,1106,1531,2285,0,0,0,1491,2049,1041,1008,0,0,0,0,0,136,107,139,45,0,0,44,0,0,0,56,2230,544,507,556,345,45
Android,googlesamples/android-BluetoothAdvertisements,0.01234972725311915,7,7,7,5,72,8,46,12,0,0,0,0,11,2,10,50,0,50,48,16,50,0,1,16,2,31,0,987,173,553,225,296,261,0,0,0,304,392,199,193,0,0,0,0,0,24,19,24,7,0,0,12,0,0,0,3,273,84,79,84,52,6
Android,googlesamples/attendee-checkin,0.01346258250479069,66,63,68,48,359,1,319,32,0,0,0,0,93,27,87,387,0,397,372,165,399,0,11,50,20,318,0,6476,800,4405,1724,2332,1298,0,0,0,2289,3072,1549,1523,0,0,0,0,0,162,155,183,75,0,0,58,0,0,0,11,1873,740,720,789,438,45
Android,googlesamples/android-MidiSynth,0.014694969765259884,45,44,50,29,273,2,215,53,0,0,0,0,41,5,54,154,0,159,154,83,159,0,3,15,2,139,0,2669,283,1585,606,842,817,0,0,0,778,1107,550,557,0,0,0,0,0,99,96,104,40,0,0,48,0,0,0,7,1097,297,292,304,171,25
Android,googlesamples/androidtv-daydream,0.014770083816704126,14,14,14,13,93,6,80,3,0,0,0,0,19,0,17,47,0,47,47,14,47,0,0,4,1,42,0,843,144,470,249,225,232,0,0,0,293,371,227,144,0,0,0,0,0,27,27,28,13,0,0,9,0,0,0,5,606,63,63,64,47,13
Android,googlesamples/chromeos-android-draganddrop-demo,0.016062391456216574,6,4,6,5,44,8,31,5,0,0,0,0,5,0,0,6,0,6,6,1,6,0,0,0,1,5,0,267,58,150,73,86,60,0,0,0,97,115,66,49,0,0,0,0,0,15,10,16,13,0,0,4,0,0,0,2,112,18,13,19,16,3
Android,googlesamples/android-AutoBackupForApps,0.017374956980347633,6,6,8,4,37,1,34,0,0,0,0,0,8,1,9,28,0,26,27,7,28,0,0,9,2,17,0,566,74,372,142,223,120,0,0,0,204,268,130,138,0,0,0,0,0,16,14,17,9,0,0,4,0,0,0,2,102,62,60,71,40,4
Android,googlesamples/leanback-showcase,0.018771714351159617,150,140,158,118,949,29,814,66,0,0,0,0,288,30,206,865,0,916,888,331,918,0,102,109,58,649,0,14903,2109,9232,4336,4269,3586,0,0,0,4842,6320,3743,2577,0,0,0,0,0,343,304,363,187,0,0,103,0,0,0,76,5986,1375,1328,1441,942,154
Android,googlesamples/android-MidiScope,0.018841023984610468,50,49,54,31,303,2,242,55,0,0,0,0,45,10,61,160,0,166,156,87,166,0,4,14,2,146,0,2916,308,1732,677,935,909,0,0,0,862,1216,610,606,0,0,0,0,0,106,103,109,44,0,0,53,0,0,0,12,1209,318,312,324,179,28
Android,googlesamples/android-Geofencing,0.019576633349061012,9,9,10,8,77,0,56,15,0,0,0,0,10,0,33,43,0,41,43,19,43,0,0,9,3,31,0,933,113,545,277,271,277,0,0,0,293,367,241,126,0,0,0,0,0,24,24,28,12,0,0,10,0,0,0,1,419,66,66,70,47,8
Android,googlesamples/android-instant-apps,0.020370844188922394,26,26,28,24,169,3,141,13,0,0,0,0,48,8,23,165,0,169,161,83,169,0,5,27,21,116,0,2613,363,1693,773,826,564,0,0,0,934,1194,670,524,0,0,0,0,0,53,53,58,31,0,0,18,0,0,0,8,756,234,228,244,176,24
Android,googlesamples/android-testdpc,0.02071163509522607,221,199,238,143,1403,23,1251,77,0,0,0,0,268,115,555,1330,0,1379,1199,541,1314,0,30,394,158,732,0,23974,2520,18074,7355,10368,3422,0,0,0,9490,12139,6215,5924,0,0,0,0,0,730,524,783,404,0,0,212,0,0,0,20,3536,2887,2533,3068,1680,135
Android,googlesamples/android-fido,0.023111164569854736,6,6,7,5,55,3,48,3,0,0,0,0,25,2,36,93,0,93,81,28,83,0,0,27,4,52,0,1503,146,1205,406,782,158,0,0,0,637,800,387,413,0,0,0,0,0,25,24,27,10,0,0,9,0,0,0,2,142,170,163,178,113,5
Android,googlesamples/androidtv-Leanback,0.024428560181772092,47,47,49,38,436,16,374,36,0,0,0,0,75,9,99,242,0,244,235,89,244,0,4,40,23,177,0,4768,625,3333,1523,1800,859,0,0,0,1738,2158,1273,885,0,0,0,0,0,92,91,103,43,0,0,43,0,0,0,8,1224,365,361,388,247,38
Android,googlesamples/android-SpeedTracker,0.025328675576020032,15,15,16,13,102,4,78,15,0,0,0,0,23,1,34,80,0,78,79,45,80,0,2,9,9,60,0,1511,241,907,403,461,374,0,0,0,474,619,355,264,0,0,0,0,0,31,31,36,15,0,0,15,0,0,0,5,543,125,125,135,83,12
Android,googlesamples/android-AppRestrictionEnforcer,0.031102001550607383,12,12,12,8,74,0,59,11,0,0,0,0,13,2,13,62,0,64,62,16,64,0,1,28,2,33,0,1126,116,728,297,370,282,0,0,0,367,502,257,245,0,0,0,0,0,33,33,34,12,0,0,15,0,0,0,7,382,119,117,120,66,9
Android,googlesamples/android-BasicSyncAdapter,0.03169860098141191,24,22,25,16,212,5,124,77,0,0,0,0,26,21,63,117,0,118,97,22,118,0,1,12,2,103,0,2681,258,1241,534,671,1209,0,0,0,649,851,458,393,0,0,0,0,0,55,49,60,20,0,0,18,0,0,0,19,734,195,181,203,127,17
Android,googlesamples/google-services,0.03237367309766876,20,20,24,16,226,12,155,54,0,0,0,0,32,2,31,101,0,101,99,30,101,0,0,37,14,50,0,2059,314,1246,548,653,503,0,0,0,701,883,489,394,0,0,0,0,0,48,40,54,23,0,0,21,0,0,0,9,547,172,162,181,108,17
Android,googlesamples/android-OurStreets,0.03427878768035533,22,22,22,21,155,0,133,16,0,0,0,0,52,15,16,186,0,192,177,79,192,0,6,37,8,141,0,2708,336,1699,789,773,675,0,0,0,919,1191,690,501,0,0,0,0,0,52,52,56,32,0,0,15,0,0,0,18,1204,252,252,258,197,26
Android,googlesamples/android-AppUsageStatistics,0.03579606503869096,6,6,6,5,36,0,29,5,0,0,0,0,11,2,1,34,0,32,32,24,34,0,3,0,3,28,0,559,71,305,149,130,184,0,0,0,166,215,129,86,0,0,0,0,0,9,9,9,7,0,0,4,0,0,0,5,205,42,42,42,36,6
Android,googlesamples/android-BatchStepSensor,0.03946633940649917,25,20,25,17,172,10,117,35,0,0,0,0,37,18,54,185,0,194,176,74,194,0,0,30,10,154,0,3526,494,1879,650,1130,1159,0,0,0,985,1337,611,726,0,0,0,0,0,72,51,76,23,0,0,21,0,0,0,20,996,354,324,369,198,20
Android,googlesamples/android-custom-lint-rules,0.04065396232804882,7,7,9,6,55,0,46,7,0,0,0,0,8,0,4,21,0,21,21,3,21,0,0,1,4,16,0,547,49,315,124,163,187,0,0,0,106,150,108,42,0,0,0,0,0,15,15,19,10,0,0,6,0,0,0,5,342,35,35,41,25,7
Android,googlesamples/android-unsplash,0.04272831365233287,18,18,18,16,102,0,86,12,0,0,0,0,28,6,17,115,0,117,111,59,117,0,1,19,10,87,0,1755,230,1159,537,566,370,0,0,0,635,819,457,362,0,0,0,0,0,34,34,36,23,0,0,12,0,0,0,7,472,168,162,174,130,16
Android,googlesamples/android-credentials,0.0569367550094338,21,21,22,17,151,5,126,12,0,0,0,0,54,9,57,176,0,183,174,49,183,0,6,45,27,105,0,2464,344,1871,739,1004,252,0,0,0,988,1309,678,631,0,0,0,0,0,56,54,60,24,0,0,24,0,0,0,0,270,301,290,314,183,17
Android,googlesamples/android-nearby,0.057813349599018696,19,19,19,16,148,4,115,20,0,0,0,0,68,18,34,279,0,278,266,93,284,0,5,72,98,109,0,3683,475,2558,872,1427,662,0,0,0,1209,1646,793,853,0,0,0,0,0,71,54,78,26,0,0,25,0,0,0,0,466,438,417,463,295,15
Android,googlesamples/android-testing-templates,0.06623078597476706,13,13,14,13,89,4,56,28,0,0,0,0,13,0,3,26,0,26,26,10,26,0,0,1,1,24,0,753,113,333,238,82,309,0,0,0,206,246,196,50,0,0,0,0,0,14,14,15,13,0,0,1,0,0,0,12,823,27,27,28,26,13
Android,googlesamples/android-SimpleMediaPlayer,0.08187977969646454,4,4,4,3,22,0,21,0,0,0,0,0,13,1,3,41,0,49,48,17,49,0,13,8,3,25,0,522,69,364,114,194,89,0,0,0,162,235,105,130,0,0,0,0,0,11,7,13,3,0,0,4,0,0,0,1,137,71,67,76,41,4
Android,googlesamples/identity-toolkit-android,0.09442270795504253,4,4,4,3,29,1,19,6,0,0,0,0,4,3,0,11,0,11,8,1,11,0,0,6,3,2,0,273,39,119,50,55,115,0,0,0,68,91,51,40,0,0,0,0,0,9,9,9,3,0,0,3,0,0,0,5,65,19,19,19,11,3
Android,googlesamples/android-DirectorySelection,0.0945336912991479,4,4,4,3,27,0,25,1,0,0,0,0,9,1,3,23,0,23,22,12,23,0,2,0,1,20,0,400,48,250,104,130,102,0,0,0,124,163,93,70,0,0,0,0,0,8,8,8,3,0,0,4,0,0,0,4,148,33,33,34,23,4
Android,googlesamples/android-DownloadableFonts,0.1310590704282125,3,3,3,2,18,0,17,0,0,0,0,0,9,0,10,30,0,30,30,13,30,0,7,7,1,15,0,412,54,290,100,180,70,0,0,0,146,192,104,88,0,0,0,0,0,9,9,12,4,0,0,2,0,0,0,1,92,44,44,50,32,3
Android,googlesamples/android-AutofillFramework,0.18392295888302268,120,116,129,84,834,12,764,30,0,0,0,0,2572,65,167446,668,0,705,589,272,654,0,48,122,66,418,0,248492,1464,182458,174904,172836,64575,0,0,0,172594,176338,173450,2888,0,0,0,0,0,304,280,343,132,0,0,101,0,0,0,177,4349,1303,1256,1401,738,348
Android,googlesamples/android-google-accounts,0.24073445796966553,4,4,4,4,39,1,24,11,0,0,0,0,8,0,10,32,0,32,32,13,32,0,0,3,13,16,0,757,89,375,130,211,297,0,0,0,199,253,115,138,0,0,0,0,0,12,9,13,6,0,0,4,0,0,0,0,242,54,50,56,34,4
Android,googlesamples/android-BasicNetworking,1.4971091230917307e-05,11,9,11,8,76,4,43,25,0,0,0,0,11,18,13,55,0,56,38,10,56,0,0,2,2,52,0,969,124,391,161,185,454,0,0,0,200,282,151,131,0,0,0,0,0,27,22,28,8,0,0,9,0,0,0,14,448,79,73,80,55,9
Android,googlesamples/android-CustomChoiceList,1.4971091230917307e-05,9,8,9,7,55,3,33,17,0,0,0,0,12,18,10,52,0,53,35,6,53,0,0,1,1,51,0,953,98,461,265,276,394,0,0,0,157,232,127,105,0,0,0,0,0,22,17,22,7,0,0,7,0,0,0,12,390,70,65,70,52,9
Android,googlesamples/android-ActivityInstrumentation,1.684247763478197e-05,9,8,9,7,87,7,45,32,0,0,0,0,13,18,18,49,0,50,32,7,50,0,0,1,1,48,0,896,110,351,140,184,439,0,0,0,184,252,140,112,0,0,0,0,0,21,16,21,7,0,0,5,0,0,0,13,381,65,60,65,49,8
Android,googlesamples/androidtv-GameController,1.869791594799608e-05,22,21,25,14,195,7,123,54,0,0,0,0,13,24,173,173,0,173,149,90,173,0,0,31,11,131,0,3590,414,1922,659,1252,1261,0,0,0,1038,1394,647,747,0,0,0,0,0,72,67,74,25,0,0,30,0,0,0,1,739,331,326,350,192,12
Android,googlesamples/android-BorderlessButtons,1.9248545868322253e-05,8,7,8,6,55,3,32,17,0,0,0,0,14,18,9,53,0,54,36,6,54,0,0,1,1,52,0,794,95,345,118,179,355,0,0,0,158,231,120,111,0,0,0,0,0,21,16,21,6,0,0,7,0,0,0,12,275,71,66,71,53,7
Android,googlesamples/android-TextSwitcher,1.9248545868322253e-05,8,7,8,6,66,5,35,23,0,0,0,0,11,18,8,45,0,46,28,8,46,0,0,1,1,44,0,768,93,301,120,149,374,0,0,0,153,215,116,99,0,0,0,0,0,19,14,19,6,0,0,5,0,0,0,12,343,60,55,60,45,7
Android,googlesamples/android-ads,4.1879482943421375e-05,36,31,38,26,340,23,268,30,0,0,0,0,90,0,20,246,0,247,247,119,247,0,4,49,15,179,0,4033,576,2702,983,1528,761,0,0,0,1503,1906,923,983,0,0,0,0,0,107,89,113,26,0,0,27,0,0,0,0,895,390,371,403,246,26
Android,googlesamples/android-XYZTouristAttractions,6.357949961157929e-05,29,28,32,18,209,11,161,26,0,0,0,0,36,26,72,125,0,128,102,44,128,0,8,22,8,90,0,2777,387,1816,860,1010,587,0,0,0,998,1255,755,500,0,0,0,0,0,65,61,74,28,0,0,26,0,0,0,3,680,242,236,268,141,18
Android,googlesamples/android-WearCompanionLibrary,6.467497951234691e-05,23,23,23,17,158,2,128,25,0,0,0,0,79,16,85,303,0,343,329,109,345,0,56,40,14,235,0,5312,515,2964,1097,1536,1837,0,0,0,1386,2000,1022,978,0,0,0,0,0,64,64,72,30,0,0,26,0,0,0,15,915,539,538,561,332,20
Android,googlesamples/android-SwipeRefreshListFragment,7.69460852357692e-05,17,16,17,13,132,9,80,38,0,0,0,0,24,23,24,106,0,109,86,30,109,0,10,8,9,82,0,2033,282,1024,496,577,728,0,0,0,476,646,341,305,0,0,0,0,0,44,36,49,15,0,0,16,0,0,0,13,671,160,152,169,108,14
Android,googlesamples/android-SwipeRefreshMultipleViews,7.69460852357692e-05,18,17,19,14,132,9,81,37,0,0,0,0,24,23,24,106,0,109,86,34,109,0,10,9,9,81,0,2025,280,1033,495,580,713,0,0,0,480,655,344,311,0,0,0,0,0,45,39,51,18,0,0,19,0,0,0,13,636,163,157,175,113,14
Android,googlesamples/android-PermissionRequest,8.286501486928991e-05,17,15,17,12,117,4,81,26,0,0,0,0,25,21,16,91,0,95,74,18,95,0,3,10,4,78,0,1623,201,828,320,429,596,0,0,0,428,584,297,287,0,0,0,0,0,42,34,42,21,0,0,15,0,0,0,12,638,148,139,151,106,13
Android,googlesamples/android-SlidingTabsColors,8.286501486928991e-05,15,14,15,12,114,8,72,30,0,0,0,0,22,21,24,100,0,103,82,34,103,0,16,5,7,75,0,1746,259,825,352,408,674,0,0,0,441,596,325,271,0,0,0,0,0,37,32,40,14,0,0,13,0,0,0,15,530,144,139,151,102,13
Android,googlesamples/android-SwipeRefreshLayoutBasic,8.286501486928991e-05,16,15,16,12,119,8,74,32,0,0,0,0,22,22,24,98,0,101,79,32,101,0,10,7,9,75,0,1868,263,957,474,540,649,0,0,0,445,603,321,282,0,0,0,0,0,39,34,42,14,0,0,15,0,0,0,12,649,147,142,154,100,13
Android,googlesamples/android-WatchFace,8.709829382817534e-05,29,27,30,17,250,29,181,33,0,0,0,0,55,14,82,234,0,234,222,163,236,0,9,57,10,160,0,4930,814,3186,1275,1846,1024,0,0,0,1685,2139,1061,1078,0,0,0,0,0,72,69,79,31,0,0,24,0,0,0,1,725,447,431,465,253,17
Android,googlesamples/android-play-safetynet,8.977043277506407e-05,15,14,15,12,122,7,79,30,0,0,0,0,19,27,18,75,0,76,49,20,76,0,0,11,3,62,0,1459,189,684,273,347,587,0,0,0,360,484,252,232,0,0,0,0,0,36,30,36,19,0,0,11,0,0,0,12,644,116,110,118,83,12
Android,googlesamples/android-BasicGestureDetect,9.793138120916079e-05,13,11,13,10,90,5,54,24,0,0,0,0,14,20,12,67,0,68,48,7,68,0,0,3,4,61,0,1132,159,491,202,233,482,0,0,0,247,345,178,167,0,0,0,0,0,31,26,31,10,0,0,9,0,0,0,14,501,95,87,95,67,11
Android,googlesamples/android-BasicTransition,9.793138120916079e-05,14,12,14,10,102,7,64,27,0,0,0,0,17,21,20,84,0,87,66,31,87,0,10,5,6,66,0,1469,215,721,303,361,533,0,0,0,396,531,282,249,0,0,0,0,0,38,30,41,12,0,0,13,0,0,0,12,517,131,123,138,86,11
