framework,path,A,M,D,total_actions,java,properties,jar,xml,bat,md,adoc,yaml,txt,sh,yml,cmd,kt,json,others,build.gradle,pom.xml,travis.yml,AndroidManifest.xml,readme.md
spring,ubrals/gs-rest-service,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,CarGod/gs-rest-service,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,pedroarapua/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,zyjibmcn/gs-rest-service,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,yhkwok/gs-rest-service,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,lapkritinis/gs-rest-service,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,airvin/gs-rest-service,3,2,0,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,rasenderhase/gs-rest-service,0,3,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
spring,iam-pawat/gs-rest-service,3,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
spring,Allysquad/gs-rest-service,0,2,11,13,1,2,2,1,1,0,2,0,0,0,0,1,0,0,4,1,1,0,0,0
spring,YongjieYang-YY/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,mohitgargk/gs-rest-service,3,11,34,48,7,4,4,3,2,0,2,0,0,1,1,2,0,1,22,2,3,0,0,0
spring,patglavin/gs-rest-service,3,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,crodriguezibm/gs-rest-service,0,0,19,19,1,3,3,1,1,0,2,0,0,1,0,1,0,1,6,1,1,0,0,0
spring,gaurav14u/gs-rest-service,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,startcode/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,chivagarg/gs-rest-service,1,4,0,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
spring,Drive2018/gs-rest-service,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,rrezel/gs-rest-service,1,2,24,27,1,4,4,2,2,2,2,0,0,1,0,2,0,1,7,2,2,0,0,0
spring,hromau/gs-rest-service,15,2,0,17,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
spring,binbinning/gs-rest-service,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,henrybell/gs-rest-service,1,0,23,24,1,4,4,1,2,0,1,0,0,1,0,2,0,0,9,2,1,0,0,0
spring,fdm17/gs-rest-service,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,purlwise/gs-rest-service,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
spring,lawenliu/gs-rest-service,10,6,0,16,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
spring,nathenharvey/gs-rest-service,5,19,0,24,0,0,0,2,0,0,0,0,0,12,2,0,0,0,8,2,2,0,0,0
spring,Basgolfer/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,owen198/ei-paas-java-example,1,19,1,21,11,0,0,1,0,0,5,0,0,0,2,0,0,0,2,2,1,0,0,0
spring,salvastorie/gs-rest-service,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,jessetaylormt/gs-rest-service,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,qijunbo/gs-rest-service,4,2,0,6,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,alexashley/gs-rest-service,3,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,yohoho-ua/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,salkamosesdbrma/gs-rest-service,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,pskwiercz/gs-rest-service,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,thepinkgeek/gs-rest-service,6,2,1,9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
spring,mycartracks/commute-assist,221,43,15,279,48,5,3,6,2,7,12,0,3,0,0,1,0,6,214,4,1,0,2,0
spring,sweIhm/gs-rest-service,0,0,14,14,1,2,2,1,1,0,0,0,0,1,0,1,0,1,5,1,1,0,0,0
spring,AlexChambers/gs-rest-service,2,8,20,30,1,3,3,1,1,0,2,0,0,1,1,1,0,1,16,1,1,0,0,0
spring,InbalAbraham/bookshop-rest-example,2,25,2,29,7,4,4,2,2,0,4,0,0,0,1,0,0,1,5,2,2,0,0,0
spring,windwaker/gs-rest-service,9,7,0,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
spring,mchernyavskaya/gs-rest-service,15,8,3,26,18,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0
spring,Alberthoven/gs-rest-service,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,jogjayr/gs-rest-service,3,3,1,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,JonathanLalou/fake-zinc,18,59,34,111,51,4,4,16,2,5,2,0,0,1,3,2,0,1,28,2,15,0,0,0
spring,dudash/openshiftexamples-springbootrestservice,3,10,0,13,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,lateronefall/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,creed30/gs-rest-service,2,4,13,19,2,2,2,2,1,0,0,0,0,1,4,1,0,1,4,1,2,0,0,0
spring,austinkemper/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,laura310/gs-rest-service,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,periket2000/gs-rest-service,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,rselimi/gs-rest-service,3,2,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,SreekanthRamesh/gs-rest-service,1,1,18,20,0,3,3,2,2,0,0,0,0,0,1,2,0,0,7,2,1,0,0,0
spring,RaphaelHerd/gs-rest-service,9,27,1,37,0,1,0,0,0,0,0,8,0,0,0,0,0,0,28,0,0,0,0,0
spring,Gh0st99/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,mroger/gs-rest-service,5,5,0,10,6,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,venosov/gs-rest-service,1,11,5,17,5,1,1,6,1,0,0,0,0,0,1,0,0,0,2,1,6,0,0,0
spring,yusong-shen/gs-rest-service,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,NithyaNingegowda/gs-rest-service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,marconiero/gs-rest-service,32,7,15,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
spring,syandi/gs-rest-service,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spring,ZhenyingZhu/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,fabianlee/gs-rest-service,2,3,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,pbear89/gs-rest-service,1,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,srang/gs-rest-service,0,0,15,15,4,2,2,1,1,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0
spring,paprickar/gs-rest-service,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,yolgun/gs-rest-service,1,3,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,Lycine/gs-rest-service,16,1,0,17,5,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0
spring,Real-Currents/spring-rest,4,4,0,8,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,Liuxboy/gs-rest-service,0,2,7,9,2,0,0,1,0,0,2,0,0,0,0,0,0,1,4,0,1,0,0,0
spring,haokanga/gs-rest-service,1,1,1,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,kolisko/gs-rest-service,0,2,6,8,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0
spring,harshamadala/gs-rest-service,1,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
spring,sanchagrins/gs-rest-service,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spring,lfany/gs-rest-service,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spring,tridlh/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,caballerojavier13/gs-rest-service,2,2,30,34,3,4,4,5,2,0,2,0,0,1,2,2,0,1,10,2,5,0,0,0
spring,gcontiu/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,apprenda/gs-rest-service,5,12,3,20,1,0,0,8,0,0,5,1,0,0,0,0,0,1,4,0,3,0,0,0
spring,marcelmartinelli/gs-rest-service,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
spring,roboticLuddite/gs-rest-service,0,4,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,Aravindpogu/gs-rest-service,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
spring,sheltowt/gs-rest-service,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,ak-altkom/gs-rest-service,4,4,27,35,6,3,3,2,2,0,2,0,0,1,2,2,0,3,10,2,2,0,0,0
spring,cameronlocke/gs-rest-service,3,0,3,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,mattydry/gs-rest-service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,silkysoul7/gs-rest-service,2,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,masabunchor/gs-rest-service,4,1,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
spring,tsuda7/gs-rest-service,4,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,binhvu7/gs-rest-service,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,tomtclai/gs-rest-service,3,1,17,21,8,3,3,1,1,0,1,0,0,0,1,1,0,0,3,1,1,0,0,0
spring,crackerplace/gs-rest-service,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
spring,asgheralishaik/gs-rest-service,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,thoraxe/gs-rest-service,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,flowforever/gs-rest-service,2,14,0,16,5,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0
spring,danielkec/embedit-spring-rest-doc-demo,6,5,17,28,3,3,2,3,2,0,2,0,1,1,1,0,0,1,9,2,3,0,0,0
spring,jmbrunskill/test-rest-service,14,19,18,51,21,2,2,4,2,0,1,0,0,1,0,0,0,1,18,2,3,0,0,0
spring,dpsvikas/gs-rest-service,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,tjuchniewicz/gs-rest-service,2,16,9,27,10,2,1,2,1,0,5,0,0,0,0,0,0,1,5,2,2,0,0,0
spring,clmbng/loc-rest-service,3,0,21,24,6,2,2,1,2,0,1,0,0,1,1,0,0,2,8,2,1,0,0,0
spring,Irodium/gs-rest-service,7,1,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,chubinzheng/gs-rest-service,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,LokeshaThimmegowda/gs-rest-service,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,dnlsharf/gs-rest-service,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,richardsonjm/gs-rest-service,4,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,aclement/gs-rest-service,0,0,13,13,1,1,1,1,1,0,1,0,0,1,0,0,0,2,5,1,1,0,0,0
spring,reversemind/gs-rest-service,11,16,15,42,18,4,1,2,1,1,1,0,0,0,4,0,0,1,10,3,2,0,0,0
spring,kilnamkim/gs-rest-service,0,6,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,lllife-uncat/gs-rest-service,5,13,3,21,7,1,0,1,0,8,1,0,0,0,0,0,0,0,3,2,1,0,0,0
spring,trycatcher/gs-rest-service-with-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,cnuss/greeting-service,6,22,14,42,4,3,1,1,2,8,1,0,0,1,2,0,0,1,19,1,1,0,0,0
spring,sergey-berezhnoy/gs-rest-service,35,1,2,38,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
spring,M-Kurek/gs-rest-service,5,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,tempest200903/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,cruiser/gs-rest-service,9,5,0,14,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,seshnagineni/gs-rest-service,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
spring,tuxmonteiro/gs-rest-service,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
spring,ricardobaumann/gs-rest-service,1,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,inakigarcia/gs-rest-service,3,4,2,9,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,MarsYoung/gs-rest-service,4,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,royling/gs-rest-service,5,1,0,6,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
spring,LucaFilippone/gs-rest-service,9,1,19,29,10,2,2,3,2,0,1,0,0,1,0,0,0,1,8,2,2,0,0,0
spring,hwy1782/gs-rest-service,5,9,0,14,8,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3
spring,jason2004/gs-rest-service,11,3,0,14,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,haru01/gs-rest-service,2,1,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
spring,iqequal0/gs-rest-service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,pushpendra-jaiswal/gs-rest-service,26,0,0,26,19,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
spring,zangsir/gs-rest-service,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,jason0037/gs-rest-service,7,11,1,19,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,pouyacmpe273/gs-rest-service,104,13,2,119,25,1,1,77,1,0,0,0,0,0,0,0,0,0,14,2,1,0,0,0
spring,bobbylough/gs-rest-service,4,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,arkenoid/gs-rest-service,4,2,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
spring,chfania/gs-rest-service,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
spring,3rcok/gs-rest-service,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
spring,BupycHuk/gs-rest-service,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,yaya5508190/gs-rest-service,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,saneeshkumar/gs-spring-boot-docker,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
spring,DaeSeopJeong/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,bmnds/gs-spring-boot-docker,12,3,0,15,2,2,2,3,1,0,0,0,0,0,0,1,0,0,4,1,3,0,0,0
spring,TomaszPierzchala/gs-spring-boot-docker-original,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,Nikithab11/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,meirklein6/gs-spring-boot-docker,1,5,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
spring,QuanDinh99/gs-spring-boot-docker,2,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
spring,AnirudhMohanKumar/gs-spring-boot-docker,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,chathameed/gs-spring-boot-docker,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
spring,jatorcal-excibit/gs-spring-boot-docker_OLD,1,4,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
spring,IndraniDey1/gs-spring-boot-docker,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,sasikumarjagan/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,vangercs/gs-spring-boot-docker,2,11,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0
spring,YooInKeun/gs-spring-boot-docker,1,3,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
spring,poul-tonder/gs-spring-boot-docker,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
spring,xiaoxinyi666/gs-spring-boot-docker,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,AveryCameronUofR/gs-spring-boot-docker,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
spring,danibyay/gs-spring-boot-docker,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,badugusekhar/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,victhugo/gs-spring-boot-docker,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
spring,hsujay80/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,MrLiuFa/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,vonnetworking/gs-spring-boot-docker,15,11,18,44,5,3,3,2,2,1,0,6,1,0,0,2,0,1,19,1,2,0,0,0
spring,rwideman/gs-spring-boot-docker,3,15,15,33,2,3,3,1,1,0,0,0,0,0,16,1,0,0,8,1,1,0,0,0
spring,chpapaz/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,prasadbolla/gs-spring-boot-docker,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
spring,venkat22/gs-spring-boot-docker,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
spring,jochenchrist/gs-spring-boot-docker,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,psaywan/gs-spring-boot-docker,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
spring,harishkc007/gs-spring-boot-docker,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
spring,nstineathmb/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,hamadousi/gs-spring-boot-docker,7,4,0,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0
spring,tempsmsin/gs-spring-boot-docker,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
spring,A-Livet/gs-spring-boot-docker,2,3,2,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
spring,Jorg8/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,Monce03/gs-spring-boot-docker,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
spring,degenerated/gs-spring-boot-docker,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
spring,aromano2/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,aaerrolla/gs-spring-boot-docker,1,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,kkitase/gs-spring-boot-docker,1,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
spring,Eddie4Frost/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,bongadub/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,moravsky/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,jlim3/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,raghav141988/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,vitaly-nikulin/gs-spring-boot-docker,1,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
spring,christianhirschi/gs-spring-boot-docker,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
spring,Zhiliiin/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,matthiasebner/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,rajeevsh990/gs-spring-boot-docker,2,2,1,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
spring,mvvbapiraju/gs-spring-boot-docker,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,benfarnold/gs-spring-boot-docker,1,3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
spring,knuttyse/gs-spring-boot-docker,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,gyokutoku/gs-spring-boot-docker,2,3,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
spring,tamadje/gs-spring-boot-docker,3,2,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
spring,rickwillemse/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,monil/gs-spring-boot-docker,1,4,0,5,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
spring,satrijotomo/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,JerryBrimacombe/gs-spring-boot-docker,7,1,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
spring,KirbySSmith/gs-spring-boot-docker,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,dlepow/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,jkhy/frost-gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,itktc/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,superjamel/gs-spring-boot-docker,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,shakiladominic/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,abKrazy/gs-spring-boot-docker,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
spring,sujithgk/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,SudharsanS19/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,torer01/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,juantimonescalona/gs-spring-boot-docker,2,5,0,7,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0
spring,dtewell19/gs-spring-boot-docker,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
