framework,path,A,M,D,total_actions,java,properties,jar,xml,bat,md,adoc,yaml,txt,sh,yml,cmd,kt,json,others,build.gradle,pom.xml,travis.yml,AndroidManifest.xml,readme.md
android,snmobilescg/android-testing,2,3,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
android,bryansills/android-testing,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,mouse256/android-testing,4,3,1,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0
android,pdxpreed/android-testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,MaTriXy/android-testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,brianhv/android-testing,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,bootstraponline/espresso_samples,5,20,149,174,37,9,8,42,4,5,0,0,1,1,0,0,0,0,67,11,0,0,5,0
android,zhaoguomanong/android-Camera2Basic,0,8,0,8,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,yoonchae125/android-Camera2Basic,0,8,1,9,0,1,0,3,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0
android,mengfu188/android-Camera2Basic,1,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,linb07/android-Camera2Basic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,tifler/android-Camera2Basic,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
android,yukonfan/android-Camera2Basic,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
android,shleemars/android-Camera2Basic,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,acttoz/android-Camera2Basic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,rapsealk/android-Camera2Basic,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
android,leapai/android-Camera2Basic,0,6,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,forevercqd/android-Camera2Basic,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,mbryantramirez/android-Camera2Basic,1711,31,0,1742,32,6,29,215,1,0,0,0,25,0,0,0,0,132,1302,2,0,0,14,0
android,lenniea/android-Camera2Basic,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,Blossomyyh/android-Camera2Basic,139,13,54,206,0,1,0,189,0,0,0,0,0,0,0,0,13,1,9,4,0,0,2,0
android,u4097/android-Camera2Basic,1396,5,0,1401,34,6,1,297,0,0,0,0,5,0,0,0,0,124,934,2,0,0,4,0
android,mrbulut/android-Camera2Basic,0,6,0,6,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,271674605/android-Camera2Basic,1168,52,52,1272,1123,4,2,46,2,5,0,4,2,0,0,0,9,0,108,7,0,0,5,0
android,FETMobileApp/FET-AI-Hackthon-Camera,5,11,3,19,3,3,0,2,1,0,0,0,0,0,0,0,0,0,10,2,0,0,1,0
android,dmagdaleno/android-Camera2Basic,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0
android,Ethan-Russell/android-Camera2Basic,1152,6,0,1158,16,6,1,271,0,0,0,0,5,0,0,0,0,122,737,2,0,0,4,0
android,XuNeverMore/android-Camera2Basic,1,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,Salman-H/android-Camera2Basic,6,24,0,30,17,0,0,6,0,2,0,0,0,0,0,0,0,0,5,1,0,0,2,0
android,xiaojie-2016/android-Camera2Basic,0,9,0,9,0,2,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0
android,conorjmcq/android-Camera2Basic,2019,13,0,2032,32,6,49,319,1,0,0,0,17,0,0,0,0,133,1475,2,0,0,16,0
android,wlgnsdi/android-Camera2Basic,0,13,0,13,5,2,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,keiji/android-Camera2Basic,0,7,0,7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,kwmt/android-Camera2Basic,0,9,0,9,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0
android,tomoima525/android-Camera2Basic,22,43,0,65,4,1,0,16,0,0,0,0,0,0,0,0,43,0,9,4,0,0,0,0
android,Robotics-DAI-FMFI-UK/android-Camera2Basic,0,6,0,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,0
android,alexOarga/android-Camera2Basic,2512,568,162,3242,47,7,79,668,0,0,0,0,41,0,0,0,0,264,2136,1,0,0,18,0
android,hotzhangle/android-Camera2Basic,1687,4,0,1691,15,6,138,287,0,0,0,0,17,0,0,0,0,131,1097,2,0,0,17,0
android,yuweila/android-Camera2Basic,1,4,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,Thommil/animals-go-android,182,77,66,325,240,1,1,27,1,2,0,3,0,0,0,0,9,0,49,11,0,0,8,0
android,bryanw912/android-Camera2Basic,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,alanchang87/android-Camera2Basic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,st235/android-Camera2Basic,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,luy-foxit/android-Camera2Basic,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,eyeballss/android-Camera2Basic,0,5,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,dylanneve1/android-Camera2Basic,2515,200,171,2886,26,7,160,655,0,1,0,0,40,0,0,0,1,257,1938,0,0,0,16,0
android,ultra-sonic/android-Camera2Basic,1,16,0,17,10,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
android,Gagan96/android-Camera2Basic,25,68,1,94,10,0,0,77,0,1,0,0,0,0,0,0,0,0,6,0,0,0,3,0
android,jbalakrishna/android-Camera2Basic,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,MaTriXy/android-Camera2Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,palanceli/android-Camera2Basic,7,12,0,19,4,0,0,7,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0
android,victorvgc/android-Camera2Basic,3452,2328,490,6270,53,12,265,1229,0,0,0,0,63,0,0,0,0,571,4097,3,0,0,21,0
android,makowildcat/android-Camera2Basic,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,VsGab/android-Camera2Basic,17,21,2,40,18,0,0,17,0,0,0,0,0,0,0,0,0,0,14,2,0,0,3,0
android,ngstyle/android-Camera2Basic,18,3,0,21,1,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
android,alexleecoffee/android-Camera2Basic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,skymxc/android-Camera2Basic,943,1,0,944,19,6,15,386,1,3,0,2,5,0,0,0,0,128,379,2,0,0,4,0
android,xiongcong2015/android-Camera2Basic,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,willchamberlain/android-Camera2Basic,137,35,29,201,119,0,0,70,0,0,0,0,0,0,0,0,0,0,12,6,0,0,5,0
android,TakumaMochizuki/android-Camera2Basic,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,jaehyek/android-Camera2Basic,24,11,0,35,10,1,0,20,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
android,Corollarium/android-Camera2Basic,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,wuziq/android-Camera2Basic,1,6,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,rclark1212/android-Camera2Basic,31,4,0,35,1,3,1,23,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0
android,ShreyashPromact/android-Camera2Basic,1,5,1,7,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
android,bkraszewski/android-Camera2Basic,751,7,751,1509,31,8,2,678,0,0,0,0,4,0,0,0,0,254,532,2,0,0,4,0
android,spinaki/android-Camera2Basic,4,6,0,10,5,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0
android,zukinaru/android-Camera2Basic,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
android,JingeTu/android-Camera2Basic,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
android,MikeFesta/android-Camera2Basic,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,van048/android-Camera2Basic,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,SinaRex/android-Camera2Basic,1293,0,0,1293,5,5,12,612,0,0,0,0,7,0,0,0,0,127,525,0,0,0,13,0
android,joseph-zhong/android-Camera2Basic,5,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,SirCapsLock/VuforiaTester,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,falvojr/gs-android-camera2-basic,7,4,0,11,2,0,0,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,isaacemak/android-Camera2Basic,7,2,0,9,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,silvaren/android-Camera2Basic,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,pinhassi/android-Camera2Basic,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,willwsn/android-Camera2Basic,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,RoundSparrow/android-Camera2Basic,0,16,0,16,8,1,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,dredous/android-Camera2Basic,2740,9,0,2749,13,5,6,412,0,0,0,0,7,0,0,0,0,120,2186,1,0,0,11,0
android,mainyaa/android-Camera2Basic,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,ProjectRJ/android-Camera2Basic,2462,6,0,2468,32,3,59,919,0,0,0,0,55,0,0,0,0,0,1400,1,0,0,38,0
android,googletemps/android-Camera2Basic,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
android,DarioParaspola/android-Camera2Basic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,cuplv/android-Camera2Basic,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,gbero/android-Camera2Basic,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,henvic/android-Camera2Basic,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
android,IanGClifton/android-Camera2Basic,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,staber/android-Camera2Basic,1128,426,32,1586,31,13,29,497,0,1,0,0,14,0,0,0,0,0,1008,4,0,0,19,0
android,stefan-andersen/android-Camera2Basic,3,7,0,10,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,woxxy/android-Camera2Basic,0,4,2,6,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
android,dylian94/android-Camera2Basic,2,19,0,21,7,1,0,9,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,0
android,Fernando2102/android-credentials,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,ken5scal/android-credentials,2,3,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,sypark0720/android-credentials,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,TonyTangAndroid/android-credentials,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,npesic/android-credentials,4,6,0,10,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,fjlopezs/android-credentials,8,23,0,31,10,0,0,21,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0
android,colinsung/android-credentials,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,hamidovmurad/android-EmojiCompat,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
android,huntersjq/android-EmojiCompat,1,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,zawadz88/android-instant-apps,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0
android,inuko/android-instant-apps,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,acrlewis/android-instant-apps,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,zavidovych/android-instant-apps,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0
android,UdamSaini/android-instant-apps,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
android,elodieferrais/android-instant-apps,0,9,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0
android,NathanRomike/android-instant-apps,0,5,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0
android,tjohns/android-instant-apps,11,5,0,16,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
android,alexnavarro/android-instant-apps,29,8,0,37,2,2,0,21,0,0,0,0,0,0,0,0,0,0,12,4,0,0,1,0
android,gcantoni/android-instant-apps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,sumitgpt/android-instant-apps,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0
android,laurentlr/android-instant-apps,3,13,0,16,7,2,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0
android,Palleas/android-instant-apps,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0
android,MaTriXy/android-instant-apps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,robapaul88/android-nearby,0,10,0,10,3,1,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0
android,mugi111/android-nearby,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,setohima/android-nearby,0,4,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,RodrigoMirandaMarenco/android-nearby,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,kevindeasis/android-nearby,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,fmatosqg/android-nearby,1,14,0,15,0,2,2,1,0,1,0,0,0,0,0,0,0,0,9,5,0,0,1,0
android,letroll/android-nearby,1,4,0,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,samtstern/android-nearby,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,jalpesh/android-AppUsageStatistics,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,J370/android-AppUsageStatistics,6,1,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,rezastallone/android-AppUsageStatistics,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
android,Gabriel0402/android-AppUsageStatistics,1868,1,0,1869,18,3,94,287,0,0,0,0,17,0,0,0,0,135,1315,1,0,0,13,0
android,rtfeng/android-AppUsageStatistics,1560,197,4,1761,10,10,20,660,0,0,0,0,26,0,0,0,0,252,828,0,0,0,15,0
android,sel/android-AppUsageStatistics,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,thiagoretondar/android-AppUsageStatistics,1,4,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,connecting-the-dots/android-AppUsageStatistics,796,20,0,816,9,4,10,319,0,0,0,0,5,0,0,0,0,0,469,1,0,0,9,0
android,flavioarfaria/android-custom-lint-rules,7,6,0,13,5,1,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,0
android,julioz/android-custom-lint-rules,1,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,maahibhat88/play-billing-samples,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,mankind-evolve/play-billing-samples,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,ninovalboskoni/play-billing-samples,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,deepak140596/play-billing-samples,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,mezzat47/play-billing-samples,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Jontyae/play-billing-samples,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,bdaybham/play-billing-samples,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,teddyprawoto/play-billing-samples,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,alexandrucene/play-billing-samples,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,AlexandreStelzig/play-billing-samples,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,lfrazier/android-play-billing,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,lordrio/android-play-billing,5,7,0,12,1,0,0,1,0,0,0,0,0,0,0,0,5,0,5,2,0,0,1,0
android,Gaboso/android-play-billing,0,8,0,8,24,2,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0
android,rockyw1990/android-play-billing,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,KaKaVip/android-play-billing,7,14,0,21,0,0,0,3,0,0,0,0,0,0,0,0,1,0,17,1,0,0,0,0
android,mrtcnnccn/android-play-billing,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,gupta-sachin/android-play-billing,1,7,0,8,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
android,ilprofugo/android-play-billing,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,asajim/android-play-billing,0,15,0,15,24,2,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,5,0
android,tune-andyp/android-play-billing,15,22,0,37,8,4,0,2,0,1,0,0,0,0,0,0,0,0,27,11,0,0,2,0
android,soshial/android-play-billing,0,9,0,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,MahdouaniYessine/android-play-billing,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,audtjddld/android-play-billing,26,6,0,32,16,1,0,9,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0
android,IgorGanapolsky/android-play-billing,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,vwmattr/android-play-billing,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,komeilkamal/android-play-billing,0,3,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,jnst/android-play-billing,0,2,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,HBOCodeLabs/android-play-billing,0,7,1,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,henjrchen/android-play-billing,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,prashant31191/android-play-billing,38,17,0,55,33,1,0,18,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0
android,dec1/android-play-billing,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,benju69/android-play-billing,0,7,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,rbashish/android-play-billing,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,williesong/android-play-billing,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,shimondoodkin/android-play-billing,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,tinypass/android-play-billing,1,14,0,15,8,0,0,2,0,2,0,0,0,0,0,0,0,0,3,3,0,0,1,0
android,BigXiaoYang/android-play-billing,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,StarshipVendingMachine/android-play-billing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,IranApps/android-play-billing,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,ajshower/android-vision,3,8,0,11,4,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0
android,hkucs-makerlab/android-vision,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,nicolassmith/deface,5,28,161,194,66,15,7,50,7,1,0,0,0,0,0,0,0,0,55,17,0,0,12,0
android,CAPeddle/android-vision,3,17,0,20,6,2,0,5,0,0,0,0,0,0,0,0,0,0,7,6,0,0,4,0
android,manasmehta18/android-vision,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,aslamanver/android-vision,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,YomiRY/android-vision,79,202,6,287,34,2,0,119,0,4,0,0,1,0,0,0,76,0,55,18,0,0,9,0
android,motapinto/android-vision,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,avalax/android-vision,1,23,2,26,19,2,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
android,AlainMuller/android-vision,0,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,Mohammad2416/android-vision,0,10,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,0
android,yasir-imteyaz/android-vision,1,9,0,10,6,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,Natarajan-R/android-vision,21,6,0,27,6,3,1,5,1,0,0,0,0,0,0,0,0,0,11,6,0,0,1,0
android,ivanildojr/android-vision,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,mohamedsaif/android-vision,1,2,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,harry996/android-vision,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,ahmdkhled/android-vision,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,aashray/android-vision,0,6,0,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,rroyGit/android-vision,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,ali-android/android-vision,1,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,safebutler/android-vision,4,26,0,30,7,2,0,11,0,0,0,0,0,0,0,0,1,1,8,8,0,0,3,0
android,rumaan/android-vision,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,Ink-WeiZhang/android-vision,0,10,0,10,1,1,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
android,hoopoe/FR-android-dlib-opencv,5841,399,5810,12050,1102,29,12,368,16,39,0,4,414,16,16,0,0,84,10101,69,0,0,35,0
android,sharraj/android-vision,26,71,3,100,52,1,0,36,0,0,0,0,0,0,0,0,0,1,10,10,0,0,6,0
android,tank777/android-vision,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,AlexN34/ocrconverter,50,16,186,252,64,14,9,85,7,3,0,1,0,0,0,0,0,0,72,19,0,0,11,0
android,alexvonduar/android-vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,ImAliSuleiman/android-vision,0,7,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,dukemike/android-vision,5,7,0,12,7,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
android,nayzaa/android-vision,131,38,5,174,30,3,1,43,1,0,0,0,0,0,0,0,0,0,96,5,0,0,2,0
android,chauhan-abhi/android-vision,0,7,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,IvanBean/android-vision,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,vladimirjeune/android-vision,0,8,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,AlanCowap/android-vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,durzoflint/android-vision,0,14,0,14,8,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
android,Jimmy-Hu/android-vision,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,AbdulDroid/android-vision,0,22,0,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0
android,innocarpe/android-vision,9,33,0,42,30,0,0,7,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0
android,payasgupta/android-vision,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,allancth/android-vision,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
