framework,sample,full_name,archived,created_at,description,forks,language,open_issues,closed_issues,stars,subscribers,updated_at,watchers,commits,downloads,development_time
Android,googlearchive/android-Camera2Basic,arjinmc/SmartCam,0.0,2019-10-14 01:30:25,Android Camera Library,0.0,Java,0.0,0.0,1.0,2.0,2022-01-19 02:24:42,1.0,131.0,0.0,828.0
Android,googlearchive/android-Camera2Basic,lwmcc/CloudCam,0.0,2018-03-24 08:31:17,,0.0,Java,0.0,0.0,0.0,0.0,2019-01-29 06:05:08,0.0,145.0,0.0,310.0
Android,googlearchive/android-Camera2Basic,GDPCCoder/Study,0.0,2020-09-07 07:20:51,个人学习Demo,0.0,Java,0.0,0.0,0.0,1.0,2020-09-07 07:58:10,0.0,147.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,mfecane/mirrorCam,0.0,2017-06-12 10:13:58,,0.0,Java,0.0,0.0,0.0,0.0,2017-06-12 10:15:09,0.0,7.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,lytcom/Camera2Kit,0.0,2017-08-10 14:11:14,A android sample use camera2 to take picture and record video in one fragment,12.0,Java,3.0,0.0,17.0,3.0,2021-09-08 00:10:30,17.0,21.0,0.0,1489.0
Android,googlearchive/android-Camera2Basic,lytcom/CameraKitView,0.0,2017-08-10 14:28:43,,1.0,Java,0.0,0.0,2.0,2.0,2020-01-15 19:00:16,2.0,8.0,0.0,888.0
Android,googlearchive/android-Camera2Basic,mdnahian/lucid,0.0,2017-06-19 21:55:13,,0.0,Java,0.0,0.0,0.0,1.0,2017-06-20 01:59:41,0.0,4.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,mdnahian/RxWhat,0.0,2016-11-06 15:07:23,,1.0,Java,0.0,0.0,2.0,3.0,2016-11-13 01:50:25,2.0,3.0,0.0,6.0
Android,googlearchive/android-Camera2Basic,floatingmuseum/FloatingMuseum,0.0,2017-02-21 06:10:34,Android test demo,0.0,Java,0.0,0.0,0.0,1.0,2017-02-21 06:12:18,0.0,123.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,slq/android-background-camera,0.0,2017-06-27 06:11:06,,0.0,Java,0.0,0.0,0.0,2.0,2017-06-27 06:17:43,0.0,30.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,hugbio/android-Camera2Basic,0.0,2017-07-01 07:14:55,,0.0,Java,0.0,0.0,0.0,1.0,2017-07-01 07:15:52,0.0,3.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,Hemumu/WallpaperDemo,0.0,2017-07-07 07:48:43,Camera2Demo,21.0,Java,1.0,0.0,52.0,2.0,2021-09-10 09:27:08,52.0,3.0,0.0,1526.0
Android,googlearchive/android-Camera2Basic,glumes/Camera2Sample,0.0,2017-09-13 15:50:32,,1.0,Java,1.0,0.0,3.0,2.0,2020-10-17 16:57:09,3.0,18.0,0.0,1130.0
Android,googlearchive/android-Camera2Basic,glumes/EzCameraKit,0.0,2018-08-06 11:23:58,A Wrapper Library for Android Camera API .,2.0,Java,0.0,0.0,4.0,1.0,2021-12-21 08:51:51,4.0,28.0,0.0,1232.0
Android,googlearchive/android-Camera2Basic,program008/Camera2Util,0.0,2017-07-26 02:10:11,Android Camera2 使用总结,0.0,Java,0.0,0.0,0.0,1.0,2017-07-26 02:10:57,0.0,4.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,wangrling/camera,0.0,2017-08-15 14:00:46,a project about camera,0.0,Java,0.0,0.0,0.0,1.0,2019-04-22 08:36:38,0.0,3.0,0.0,614.0
Android,googlearchive/android-Camera2Basic,wangrling/MultiMedia,0.0,2019-01-10 07:04:20,多媒体相关知识学习,0.0,Java,0.0,0.0,0.0,1.0,2019-04-22 08:36:38,0.0,3.0,0.0,102.0
Android,googlearchive/android-Camera2Basic,dhatto/beerfesakita_android,0.0,2017-08-05 16:54:47,,0.0,Java,0.0,0.0,0.0,2.0,2019-08-04 13:11:32,0.0,25.0,0.0,728.0
Android,googlearchive/android-Camera2Basic,bylijian/Camera2Basic,0.0,2019-07-01 07:43:15,谷歌Camera2官方demo的修改版本,0.0,Java,0.0,0.0,0.0,0.0,2019-07-01 07:44:27,0.0,33.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,Yat3s/FaceDetector,0.0,2017-08-22 13:05:42,Face detection and tracker on your device.,0.0,Java,0.0,0.0,0.0,2.0,2017-08-22 13:13:13,0.0,7.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,jeffreyliu8/camera2barcode,0.0,2017-04-24 17:28:24,,2.0,Java,0.0,0.0,1.0,2.0,2019-10-26 02:16:23,1.0,29.0,0.0,914.0
Android,googlearchive/android-Camera2Basic,skymxc/FaceDemo,0.0,2017-09-12 09:28:34,"人脸识别接口调用（百度,虹软离线识别）",2.0,Java,0.0,0.0,4.0,1.0,2019-06-14 12:52:32,4.0,8.0,0.0,640.0
Android,googlearchive/android-Camera2Basic,lozuwa/android_camera2_app,0.0,2017-07-31 18:20:58,"Camera application based on the camera2 API from google. The camera has a zoom feature, MQTT connection to be controlled remotely and connects to a webserver to store pictures. ",1.0,Java,0.0,0.0,1.0,1.0,2020-11-25 11:56:36,1.0,53.0,0.0,1212.0
Android,googlearchive/android-Camera2Basic,13767004362/Camera2App,0.0,2017-12-19 07:05:51,厂商平台之相机模块：采用android5.0中Camera2 api+MVP模式开发的一个相机程序，包含拍照，录像，自动调焦，Zoom调焦，暂停录像。,33.0,Java,4.0,1.0,124.0,7.0,2022-03-21 09:19:10,124.0,13.0,0.0,1553.0
Android,googlearchive/android-Camera2Basic,Nanamare/android_pose_estimation_mace,0.0,2019-01-07 16:28:02,pose estimation for android using mace engine,6.0,Java,3.0,0.0,11.0,1.0,2021-08-24 19:49:21,11.0,6.0,0.0,960.0
Android,googlearchive/android-Camera2Basic,imen-nmn/Camera2Example,0.0,2017-11-16 16:46:49,This is an example to learn different functionalities of  camera2,0.0,Java,0.0,0.0,0.0,1.0,2017-11-16 16:47:10,0.0,5.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,freddie1129/android-parcel-tracker,0.0,2018-01-06 23:46:32,,0.0,Java,0.0,0.0,0.0,1.0,2018-12-15 23:02:52,0.0,4.0,0.0,342.0
Android,googlearchive/android-Camera2Basic,MyLifeMyTravel/AndroidCore,0.0,2017-02-01 07:15:07,Android Demo、常用工具类和个人框架,26.0,Java,1.0,0.0,44.0,2.0,2021-12-23 10:24:59,44.0,83.0,0.0,1786.0
Android,googlearchive/android-Camera2Basic,ssj64260/Camera2Demo,0.0,2018-06-14 08:22:15,Camear2Demo,0.0,Java,0.0,0.0,0.0,0.0,2018-06-14 09:41:34,0.0,3.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,gmlwhdtjd/Filters,0.0,2018-02-12 08:36:54,,2.0,Java,0.0,71.0,1.0,3.0,2018-09-06 08:58:07,1.0,330.0,0.0,206.0
Android,googlearchive/android-Camera2Basic,Somia21/SmartCane,0.0,2018-04-25 09:58:06,,0.0,Java,0.0,0.0,0.0,1.0,2018-06-03 21:45:08,0.0,7.0,0.0,39.0
Android,googlearchive/android-Camera2Basic,Somia21/tensorflow,0.0,2018-01-18 12:47:56,,0.0,Java,0.0,0.0,0.0,1.0,2018-01-18 12:54:06,0.0,5.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,micscopau/HelloOpenCV_baseOpenCVsetup,0.0,2017-12-06 22:02:32,,0.0,Java,0.0,0.0,0.0,2.0,2017-12-06 22:15:40,0.0,20.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,ckwcc/App-Architecture,0.0,2017-12-11 02:33:38,this is an app architecture build by many Android popular framework,0.0,Java,0.0,0.0,5.0,2.0,2019-09-02 10:23:52,5.0,59.0,0.0,630.0
Android,googlearchive/android-Camera2Basic,Belolme/GraduationProject_OCR_App,0.0,2018-03-04 13:49:07,,0.0,Java,0.0,0.0,0.0,2.0,2018-05-16 11:12:10,0.0,26.0,0.0,72.0
Android,googlearchive/android-Camera2Basic,ly20050516/GpuCamera,0.0,2018-03-17 15:12:27,GpuCamera,0.0,Java,0.0,0.0,0.0,1.0,2018-06-24 16:33:51,0.0,27.0,0.0,99.0
Android,googlearchive/android-Camera2Basic,lvm0306/MTextureView,0.0,2018-03-30 02:49:46,,0.0,Java,0.0,0.0,1.0,1.0,2018-03-30 02:50:47,1.0,1.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,linceln/android-Camera2Basic,0.0,2018-04-23 12:18:07,,0.0,Java,0.0,0.0,0.0,2.0,2018-04-25 02:02:37,0.0,35.0,0.0,1.0
Android,googlearchive/android-Camera2Basic,renhui/RHCamera2,0.0,2020-01-07 04:31:08,基于Camera2实现预览和拍照,13.0,Java,0.0,0.0,19.0,4.0,2021-08-12 00:28:06,19.0,2.0,0.0,582.0
Android,googlearchive/android-Camera2Basic,mikelhpdatke/HighCameraFPS,0.0,2018-06-02 13:26:41,,0.0,Java,0.0,0.0,0.0,1.0,2019-07-16 07:42:00,0.0,1.0,0.0,408.0
Android,googlearchive/android-Camera2Basic,liuq96/MediaLearn,0.0,2018-04-15 00:54:30,A Project For Learning Media Develop,0.0,Java,0.0,0.0,0.0,0.0,2018-05-06 15:48:15,0.0,6.0,0.0,21.0
Android,googlearchive/android-Camera2Basic,qinxiandiqi/Camera2Demo,0.0,2018-04-27 06:26:35,The android camera demo which using Camera2 APIs,0.0,Java,0.0,0.0,0.0,1.0,2018-04-27 07:55:44,0.0,3.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,dmitriy-chernysh/sm.camera.demo,0.0,2018-04-18 16:13:21,Demo App uses Samsung Camera API,1.0,Java,0.0,0.0,0.0,1.0,2018-05-31 17:47:16,0.0,36.0,0.0,43.0
Android,googlearchive/android-Camera2Basic,yeecho/MvpDemo,0.0,2019-03-04 10:19:51,,0.0,Java,0.0,0.0,0.0,1.0,2019-04-01 01:52:05,0.0,2.0,0.0,27.0
Android,googlearchive/android-Camera2Basic,alguojian/AndroidCustomizeCamera,0.0,2018-06-01 10:53:28,扩展google的相机demo，只支持5.0以上版本,0.0,Java,0.0,0.0,0.0,1.0,2018-06-01 10:53:46,0.0,1.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,and2long/FaceCompare,0.0,2018-06-06 02:18:23,人脸识别，使用Face++网络API实现。,0.0,Java,0.0,0.0,0.0,1.0,2018-06-09 06:05:30,0.0,12.0,0.0,3.0
Android,googlearchive/android-Camera2Basic,hcz017/android-Camera2Basic,0.0,2018-12-03 13:32:12,based on google camera2basic samples(https://github.com/googlearchive/android-Camera2Basic),0.0,Java,0.0,0.0,0.0,2.0,2020-02-10 03:39:43,0.0,19.0,0.0,433.0
Android,googlearchive/android-Camera2Basic,SomebodyLuo/My_AS_Ku_Dan,0.0,2018-01-13 10:59:26,,0.0,Java,0.0,0.0,0.0,1.0,2018-01-13 11:00:31,0.0,13.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,AndGirl/BaseDemo,0.0,2018-06-26 16:44:55,3.0练习项目,0.0,Java,0.0,0.0,0.0,1.0,2018-07-18 14:26:43,0.0,5.0,0.0,21.0
Android,googlearchive/android-Camera2Basic,pnbd/FilmDig,0.0,2018-07-16 00:28:17,Projecto em Android...,0.0,Java,0.0,0.0,0.0,0.0,2018-08-12 16:11:58,0.0,13.0,0.0,27.0
Android,googlearchive/android-Camera2Basic,EdgarNg1024/wk,0.0,2018-07-09 12:02:30,手势识别,0.0,Java,0.0,0.0,1.0,1.0,2018-09-10 15:39:12,1.0,44.0,0.0,63.0
Android,googlearchive/android-Camera2Basic,wangcan26/CameraCVGLView,0.0,2018-08-10 03:53:38,Implementations of camera2 api,8.0,Java,0.0,0.0,14.0,1.0,2021-09-24 09:01:47,14.0,13.0,0.0,1141.0
Android,googlearchive/android-Camera2Basic,capsane/SimpleCamera,0.0,2018-07-07 13:35:25,,0.0,Java,0.0,0.0,0.0,1.0,2018-07-15 07:54:14,0.0,6.0,0.0,7.0
Android,googlearchive/android-Camera2Basic,teacherMa/CameraDemo,0.0,2018-09-17 08:47:07,,0.0,Java,0.0,0.0,0.0,0.0,2018-09-19 09:24:14,0.0,5.0,0.0,2.0
Android,googlearchive/android-Camera2Basic,SelfImprLYJ/MyCamera,0.0,2018-05-25 10:28:50,,0.0,Java,0.0,0.0,0.0,1.0,2018-06-05 05:51:08,0.0,9.0,0.0,10.0
Android,googlearchive/android-Camera2Basic,way1989/android-Camera2Basic,0.0,2017-02-15 05:50:18,save dng picture.,1.0,Java,0.0,0.0,0.0,1.0,2017-02-15 05:51:33,0.0,23.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,way1989/ApeHeartRate,0.0,2016-10-07 10:05:34,,1.0,Java,0.0,0.0,0.0,1.0,2016-10-07 10:05:57,0.0,5.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,way1989/Camera2Raw,0.0,2017-02-15 12:36:43,,0.0,Java,0.0,0.0,0.0,0.0,2017-02-15 12:36:52,0.0,2.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,Nickyaozc/instagram,0.0,2018-09-10 15:41:12,An Android Instagram clone using firebase,0.0,Java,0.0,0.0,0.0,2.0,2018-10-22 08:34:38,0.0,83.0,0.0,41.0
Android,googlearchive/android-Camera2Basic,doctorji/androidvideomusic,0.0,2018-09-21 07:22:32,Android 音视频学习,0.0,Java,0.0,0.0,0.0,0.0,2018-10-29 10:01:47,0.0,5.0,0.0,38.0
Android,googlearchive/android-Camera2Basic,TakayukiHoshi1984/DeviceConnect-AndroidSandbox,0.0,2020-06-23 06:43:28,DeviceConnect-AndroidでGitHub Actionを使用する時のための動作確認用リポジトリ,0.0,Java,0.0,0.0,0.0,2.0,2020-07-10 03:21:11,0.0,321.0,0.0,16.0
Android,googlearchive/android-Camera2Basic,fanluo/BaiduOCR,0.0,2019-04-29 14:28:58,百度文字识别demo,0.0,Java,0.0,0.0,0.0,1.0,2019-04-29 16:12:57,0.0,6.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,july1992/hevc-h265-camera2-mediacodc-,0.0,2019-11-20 08:17:03,"hevc,h265,camera2,mediacodc视频预览编解码",0.0,Java,0.0,0.0,0.0,1.0,2020-04-29 08:02:49,0.0,7.0,0.0,160.0
Android,googlearchive/android-Camera2Basic,july1992/VideoDemo1,0.0,2018-12-20 15:26:19,视频流,0.0,Java,0.0,0.0,0.0,0.0,2019-01-24 08:26:05,0.0,11.0,0.0,34.0
Android,googlearchive/android-Camera2Basic,lucloner/baiduFaceSDK,0.0,2018-08-27 04:49:43,,0.0,Java,0.0,0.0,0.0,1.0,2018-09-13 10:47:56,0.0,3.0,0.0,17.0
Android,googlearchive/android-Camera2Basic,lucloner/Zhao-s_Project,0.0,2018-12-31 12:12:19,,0.0,Java,0.0,0.0,0.0,1.0,2019-01-15 09:38:48,0.0,55.0,0.0,14.0
Android,googlearchive/android-Camera2Basic,Blossomyyh/QRcode,0.0,2019-01-31 07:03:03,,0.0,Java,0.0,0.0,0.0,0.0,2019-03-05 08:44:31,0.0,11.0,0.0,33.0
Android,googlearchive/android-Camera2Basic,ChanningJacobs/roomtips-android,0.0,2019-02-02 23:49:01,,0.0,Java,0.0,0.0,0.0,1.0,2021-07-23 02:15:52,0.0,3.0,0.0,901.0
Android,googlearchive/android-Camera2Basic,nerjok/timemanager,0.0,2018-12-16 12:49:48,,0.0,Java,0.0,0.0,0.0,1.0,2019-03-17 14:41:54,0.0,14.0,0.0,91.0
Android,googlearchive/android-Camera2Basic,MinorPeng/LearnDemo,0.0,2018-03-21 11:13:00,,0.0,Java,0.0,0.0,0.0,0.0,2021-03-06 02:48:48,0.0,15.0,0.0,1080.0
Android,googlearchive/android-Camera2Basic,pritesh25/MyJetpackExample,0.0,2019-01-04 11:54:20,,0.0,Java,0.0,0.0,0.0,1.0,2019-12-02 11:32:35,0.0,22.0,0.0,331.0
Android,googlearchive/android-Camera2Basic,huang122124/GrduateDesign,0.0,2019-01-11 09:27:40,毕业设计——语音识别,1.0,Java,0.0,0.0,0.0,0.0,2019-06-23 01:13:48,0.0,17.0,0.0,162.0
Android,googlearchive/android-Camera2Basic,66668/googleDemo_Camera2,0.0,2017-11-29 06:41:56,（12月1日更新）google的camera2的demo运行项目有bug，自己将源码拷贝过来，新建了个项目运行。源码位置： https://github.com/googlesamples/android-Camera2Basic,2.0,Java,0.0,0.0,6.0,2.0,2019-11-29 12:25:22,6.0,1.0,0.0,730.0
Android,googlearchive/android-Camera2Basic,66668/MediaPlayerDemo,0.0,2017-12-05 05:10:25,"相机 视频 音频 camera2官方demo,等 demo",0.0,Java,0.0,0.0,0.0,2.0,2020-05-06 15:02:13,0.0,17.0,0.0,883.0
Android,googlearchive/android-Camera2Basic,feisher/CamTest2,0.0,2020-04-02 03:41:42,添加红外人脸识别捕捉,0.0,Java,0.0,0.0,0.0,2.0,2020-04-07 06:52:57,0.0,7.0,0.0,5.0
Android,googlearchive/android-Camera2Basic,xuexiangjys/mace_demo,0.0,2019-04-12 05:54:11,小米mace 深度学习框架 已经编译成功的android demo,0.0,Java,0.0,0.0,5.0,1.0,2021-08-24 19:52:14,5.0,4.0,0.0,865.0
Android,googlearchive/android-Camera2Basic,JYangkai/Player,0.0,2021-09-19 04:45:45,Personal Player,0.0,Java,0.0,0.0,0.0,1.0,2021-09-28 13:34:48,0.0,16.0,0.0,9.0
Android,googlearchive/android-Camera2Basic,xinchen281158/Camera2SampleDemo,0.0,2019-07-26 02:50:32,控制Camera2相关参数：iso、曝光时间、闪光灯、前后摄像头切换、存储拍照图片以及YUV、RAW数据,0.0,Java,0.0,0.0,9.0,1.0,2022-01-07 06:50:06,9.0,12.0,0.0,896.0
Android,googlearchive/android-Camera2Basic,Frank1481906280/GlCV4Android,0.0,2019-12-25 01:52:31,GLsurfaceview supported for camera2 with three types camera data processing！,0.0,Java,0.0,0.0,1.0,2.0,2022-01-21 06:59:41,1.0,19.0,0.0,758.0
Android,googlearchive/android-Camera2Basic,Memory-Z/Z_inz,0.0,2018-07-21 01:21:59,,0.0,Java,0.0,0.0,1.0,0.0,2020-04-14 09:19:29,1.0,130.0,0.0,633.0
Android,googlearchive/android-Camera2Basic,swolf0011/NYBase,0.0,2018-01-27 12:30:26,,0.0,Java,0.0,0.0,0.0,1.0,2020-07-26 11:02:51,0.0,48.0,0.0,910.0
Android,googlearchive/android-Camera2Basic,nicochofly/Test4Camera2,0.0,2019-06-08 07:21:15,,5.0,Java,0.0,0.0,6.0,0.0,2020-09-30 14:41:24,6.0,17.0,0.0,480.0
Android,googlearchive/android-Camera2Basic,Fitz01110001/FitzCamera,0.0,2019-07-07 14:05:14,Fitz camera demo,0.0,Java,0.0,0.0,0.0,0.0,2019-08-15 10:46:02,0.0,17.0,0.0,38.0
Android,googlearchive/android-Camera2Basic,FDoubleman/Camera2,0.0,2019-07-03 03:43:36,Camera2 相机相关研究 封装,0.0,Java,0.0,0.0,1.0,0.0,2019-08-17 01:28:13,1.0,2.0,0.0,44.0
Android,googlearchive/android-Camera2Basic,FDoubleman/shudu,0.0,2021-06-18 08:25:05,数独游戏项目,0.0,Java,0.0,0.0,0.0,1.0,2021-06-18 10:24:37,0.0,5.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,wangshengyang1996/Camera2Demo,0.0,2019-07-07 03:56:03,Camera2使用演示,43.0,Java,2.0,1.0,70.0,4.0,2022-03-03 03:25:17,70.0,25.0,0.0,969.0
Android,googlearchive/android-Camera2Basic,wangshengyang1996/GLCameraDemo,0.0,2019-08-01 11:21:27,多种方式实现相机圆形预览，其中OpenGL的方式还包含灰度预览、雕塑化预览,38.0,Java,2.0,0.0,98.0,5.0,2022-03-22 02:20:04,98.0,22.0,0.0,963.0
Android,googlearchive/android-Camera2Basic,DengQiSong/VideoStudy,0.0,2019-07-23 05:54:01,视频学习记录,0.0,Java,0.0,0.0,0.0,0.0,2019-07-25 09:43:26,0.0,4.0,0.0,2.0
Android,googlearchive/android-Camera2Basic,mm-sgf/EsCamera,0.0,2021-04-01 11:37:08,,0.0,Java,0.0,0.0,0.0,1.0,2021-07-13 07:41:59,0.0,5.0,0.0,102.0
Android,googlearchive/android-Camera2Basic,mm-sgf/MediaSimple,0.0,2019-07-01 01:52:34,MediaSimple:Create Project,0.0,Java,0.0,0.0,1.0,0.0,2021-05-10 02:53:51,1.0,79.0,0.0,679.0
Android,googlearchive/android-Camera2Basic,MrYeLiang/Android-Camera2-Preview,0.0,2019-08-23 06:31:45,使用android原生ApiCamera2实现相机预览和录制,2.0,Java,0.0,0.0,0.0,1.0,2019-08-25 06:26:45,0.0,4.0,0.0,1.0
Android,googlearchive/android-Camera2Basic,lzhm216/AndroidTest,0.0,2019-10-09 07:46:10,,0.0,Java,0.0,0.0,0.0,1.0,2019-10-16 13:49:14,0.0,8.0,0.0,7.0
Android,googlearchive/android-Camera2Basic,matyignacio/AguasRiojanas,0.0,2019-09-10 15:26:32,,0.0,Java,0.0,0.0,0.0,1.0,2021-05-21 19:14:12,0.0,19.0,0.0,619.0
Android,googlearchive/android-Camera2Basic,matyignacio/PresionAguasRiojanas,0.0,2019-05-22 11:02:51,,0.0,Java,0.0,0.0,0.0,0.0,2021-03-04 15:24:26,0.0,123.0,0.0,652.0
Android,googlearchive/android-Camera2Basic,garyckhsu/Camera2Test,0.0,2019-10-23 11:32:51,,0.0,Java,0.0,0.0,0.0,1.0,2019-10-25 06:30:40,0.0,6.0,0.0,1.0
Android,googlearchive/android-Camera2Basic,zhuchuanwu/hc_camera,0.0,2019-04-12 11:12:14,rn自定义安卓相机,0.0,Java,0.0,0.0,1.0,3.0,2019-04-18 06:34:16,1.0,11.0,0.0,5.0
Android,googlearchive/android-Camera2Basic,DongSu-Park/SNS_Project,0.0,2020-01-21 05:12:44,,0.0,Java,0.0,1.0,0.0,2.0,2020-02-04 05:36:47,0.0,8.0,0.0,14.0
Android,googlearchive/android-Camera2Basic,lqxue/CameraPreview,0.0,2020-03-17 11:27:42,"camera2 预览画面,优化快速切换前后摄像头",1.0,Java,0.0,0.0,1.0,2.0,2020-06-17 04:06:14,1.0,2.0,0.0,91.0
Android,googlearchive/android-Camera2Basic,tunmengsmile/camera2,0.0,2021-07-21 02:56:53,相机,1.0,Java,0.0,0.0,1.0,1.0,2021-11-09 01:53:28,1.0,5.0,0.0,110.0
Android,googlearchive/android-Camera2Basic,vaisaga/ArcfaceDemo_support_AndroidCamera2,0.0,2020-09-18 06:36:04,虹软3.0demo基础上增加对android camera2的支持,0.0,Java,0.0,0.0,1.0,1.0,2020-10-13 07:50:49,1.0,3.0,0.0,25.0
Android,googlearchive/android-Camera2Basic,alex4dev/MyInstaClone,0.0,2020-06-16 12:37:30,Instagram clone app build with firebase,0.0,Java,0.0,0.0,0.0,1.0,2021-12-12 15:16:30,0.0,4.0,0.0,544.0
Android,googlearchive/android-Camera2Basic,ProgrammerBill/AndroidSimpleDemos,0.0,2019-01-28 16:02:53,,0.0,Java,0.0,0.0,0.0,1.0,2020-09-11 08:42:41,0.0,18.0,0.0,591.0
Android,googlearchive/android-Camera2Basic,XuHg-zjcn/SH-3DScaner,0.0,2020-09-19 08:38:53,DIY laser 3D scanner with Android smartphone,1.0,Java,0.0,1.0,3.0,1.0,2021-11-26 21:39:34,3.0,15.0,0.0,433.0
Android,googlearchive/android-Camera2Basic,YufanWangYuki/Android_CU,0.0,2020-04-30 17:12:20,,0.0,Java,0.0,0.0,0.0,1.0,2020-05-17 06:08:24,0.0,17.0,0.0,16.0
Android,googlearchive/android-Camera2Basic,jebai0521/CameraSampleXXX,0.0,2021-05-27 00:23:30,,0.0,Java,0.0,0.0,0.0,1.0,2021-06-05 17:20:58,0.0,3.0,0.0,9.0
Android,googlearchive/android-Camera2Basic,nikenking/Camera2BasicDemo,0.0,2021-04-23 09:07:21,一个简单地拍照demo,0.0,Java,0.0,0.0,0.0,1.0,2021-04-23 09:08:08,0.0,32.0,0.0,0.0
Android,googlearchive/android-Camera2Basic,Alvin3225/CaptureDemo,0.0,2018-03-29 08:23:18,在同一个界面实现短按拍照和长按录制视频,3.0,Java,1.0,0.0,7.0,1.0,2022-01-15 06:57:08,7.0,7.0,0.0,1387.0
Android,googlearchive/android-ElevationBasic,baoyongzhang/BeanPaste,0.0,2014-10-25 08:25:01,,0.0,Java,0.0,0.0,1.0,1.0,2021-07-21 12:14:51,1.0,2.0,0.0,2461.0
Android,googlearchive/android-ElevationBasic,xiaomaguoguo/android-DisplayingBitmaps,0.0,2018-01-30 13:21:49,我心目中最牛逼的图片框架！没有之一这么一说！！！！,0.0,Java,0.0,0.0,0.0,1.0,2018-01-30 13:22:02,0.0,30.0,0.0,0.0
Android,googlearchive/android-ElevationBasic,xiaomaguoguo/CustomRecycleview,0.0,2017-12-06 00:25:07,自己实现一下加头加尾、加载下一页等相关逻辑,0.0,Java,0.0,0.0,0.0,1.0,2017-12-06 00:25:16,0.0,49.0,0.0,0.0
Android,googlearchive/android-ClippingBasic,jibuji/android-tint-demos,0.0,2014-12-04 12:20:26,,0.0,Java,0.0,0.0,0.0,2.0,2015-05-12 01:35:20,0.0,4.0,0.0,158.0
Android,googlearchive/android-ClippingBasic,subinkrishna/SlidingTabsBasicSample,0.0,2014-07-17 02:02:12,SlidingTabs sample copied from http://developer.android.com/samples/SlidingTabsBasic/index.html ,1.0,Java,0.0,0.0,0.0,1.0,2018-06-14 09:03:57,0.0,3.0,0.0,1428.0
Android,googlearchive/android-ClippingBasic,raghunandankavi2010/SamplesAndroid,0.0,2015-10-13 18:35:29,Android Samples and some assignments for company interviews,8.0,Java,0.0,4.0,10.0,2.0,2021-10-02 12:34:44,10.0,424.0,0.0,2180.0
Android,googlearchive/android-ClippingBasic,dejavu1988/Android-SyncAdapterDemo,0.0,2015-09-04 12:20:27,,0.0,Java,0.0,0.0,0.0,1.0,2015-09-04 12:23:10,0.0,3.0,0.0,0.0
Android,googlearchive/android-ClippingBasic,gavinliu/Android-Demos,0.0,2015-02-17 10:56:11,Android Demo,0.0,Java,0.0,0.0,1.0,2.0,2016-04-19 18:32:17,1.0,2.0,0.0,427.0
Android,googlearchive/androidtv-VisualGameController,oksep/Demo,0.0,2015-04-21 06:21:41,,0.0,Java,0.0,0.0,0.0,1.0,2015-04-21 06:30:42,0.0,3.0,0.0,0.0
Android,googlearchive/androidtv-VisualGameController,xiaoyanit/guitai,0.0,2013-06-21 04:46:40,Android app for guitai@douban,0.0,Java,0.0,0.0,0.0,1.0,2013-07-04 05:26:59,0.0,3.0,0.0,13.0
Android,googlearchive/android-NavigationDrawer,johnjohndoe/Android-Developers-Samples,0.0,2013-12-20 22:06:21,Tracking changes for Android Developers Samples,54.0,Java,0.0,3.0,69.0,17.0,2020-12-03 06:50:25,69.0,18.0,0.0,2539.0
Android,googlearchive/android-NavigationDrawer,johnjohndoe/BasicContactables,0.0,2014-11-27 15:58:56,"Sample project from the Android SDK under version control. - I use the ""master"" branch to import a new version of the sample project whenever a new API is published. Meanwhile the ""update-project-setup"" branch will be used to update the project for using in Android Studio.",0.0,Java,0.0,0.0,0.0,1.0,2014-11-27 16:03:41,0.0,7.0,0.0,0.0
Android,googlearchive/android-NavigationDrawer,afarber/android-questions,0.0,2014-09-09 14:13:06,Small projects for asking at Stackoverflow,18.0,Java,0.0,2.0,32.0,8.0,2022-03-10 10:44:31,32.0,375.0,0.0,2738.0
Android,googlearchive/android-NavigationDrawer,androidboss/NavigationDrawer,0.0,2016-04-18 09:40:17,自己的汉语注释版本,1.0,Java,0.0,0.0,1.0,0.0,2017-12-01 06:38:02,1.0,1.0,0.0,591.0
